0.5	0	0	0.5	0	0	0.165094389	0.170187286	0.054209152	0.050646179	0.008894073	0.009002454	0.165094389	0.290279779	0.085444425	0.065203195	0.009156711	0.000251446	-0.134236647	-0.261182589	-0.084847457	0.651365874	0.669884543	0.133686246
0.5	0	0	0.5	-0.5	0	0.199005304	0.208955998	0.063219416	0.062968006	0.012940035	0.011495057	0.198883913	0.363375441	0.097818381	0.071779926	0.011894219	0.000243064	-0.108698368	-0.20411401	-0.274204125	0.657113142	0.636266267	0.188855516
0	0.5	0	0.5	0	0	0.046036151	0.047666853	0.04818037	0.048851212	0.009139319	0.009599022	0.046036151	0.071617198	0.04818037	0.070693832	0.00966406	0.000249069	-0.23573579	-0.271441312	-0.249035798	0.609433169	0.599908239	0.101229861
0	0.5	0	0.5	-0.5	-0.5	0.112077761	0.111593682	0.111254086	0.112562043	0.027360146	0.02373031	0.111643342	0.150210009	0.11083246	0.153458475	0.024147339	0.000276388	-0.325188102	-0.313126886	-0.168899502	0.580158398	0.581713799	0.134205376
-0.5	0.5	-0.5	0.5	0	0	0.100933818	0.113411246	0.10118121	0.107826089	0.008483167	0.00958907	0.332731982	0.511023801	0.330408219	0.521817605	0.009758386	0.000262131	-0.265530985	-0.207684457	-0.107776582	0.885584389	0.896378497	0.134880725
0.5	0.5	0	0	0	0	0.020965588	0.018823677	0.006642095	0.00543789	0.006106127	0.006001169	0.020965588	0.023656577	0.005439416	0.000246068	0.006101199	0.000225286	-0.406042023	-0.493339343	-0.510822018	0.579208305	0.10700572	0.138739896
0.5	0.5	-0.5	0	-0.5	0	0.046474443	0.044872423	0.011077024	0.011856774	0.010152724	0.010283418	0.046195057	0.041814514	0.011734618	0.000242168	0.010382985	0.000260119	-0.538468015	-0.535939284	-0.484775412	0.490749822	0.035596087	0.109432515
0.5	0.5	0	-0.5	0	-0.5	0.046140701	0.04372376	0.0021259	0.002445502	0.002696401	0.002176925	0.046140701	0.012685084	0.002660108	0.000267393	0.002354243	0.000251449	-0.859152839	-0.33006014	-0.367642978	0.312116274	0.285753004	0.278638547
