0	-0.8	0.489755597	0.507260121	0.004859803	0.00495346	0.491583215	1.000173823	0.004859803	0.000232956	0.001553595	-0.976305555	0.702017761	0.065459567
0	-0.6	0.508530638	0.441393581	0.005463043	0.005432468	0.507914051	0.919022022	0.005463043	0.000228539	-0.032235618	-0.979028324	0.721252423	0.11594782
0	-0.4	0.510864269	0.563331156	0.004682079	0.004696355	0.510573495	1.076282785	0.004682079	0.000264238	0.001898034	-0.971826036	0.690360893	0.112363794
0	-0.2	0.467598772	0.471733091	0.005738642	0.005654173	0.467817601	0.878855412	0.005738642	0.00028434	-0.06434399	-0.975069006	0.682262094	0.144360151
0	0	0.475636876	0.444023628	0.005113846	0.00516131	0.475636876	0.967173706	0.005113846	0.000238421	0.051694401	-0.976806768	0.73629672	0.086468903
0	0.2	0.496939377	0.494449444	0.004932347	0.004697763	0.497011935	1.006455441	0.004932347	0.000273227	0.014881033	-0.9719162	0.713326247	0.218717514
0	0.4	0.503628246	0.541088368	0.005513376	0.005453328	0.503688859	1.039217821	0.005513376	0.000259218	-0.005130004	-0.976377839	0.6923481	0.133530441
0	0.6	0.515732047	0.465209002	0.005782401	0.005804291	0.51613775	0.958648047	0.005782401	0.000282588	-0.02290941	-0.975612751	0.717624002	0.101970633
0	0.8	0.489019198	0.532383523	0.005133595	0.005137123	0.488758584	1.050193422	0.005133595	0.000261445	0.027484498	-0.974544706	0.702475992	0.111313502
0.2	-0.8	0.244149054	0.245646637	0.010854505	0.011955746	0.243763992	0.34267667	0.0120512	0.00025521	-0.298179271	-0.398326647	0.589569395	0.099976386
0.2	-0.6	0.237446342	0.225555523	0.00935929	0.010571052	0.237210095	0.301356108	0.010454227	0.000263034	-0.349524559	-0.378903387	0.585359375	0.044085027
0.2	-0.4	0.196521378	0.214518482	0.00847179	0.008857547	0.196554983	0.282226643	0.008844035	0.000272317	-0.31328913	-0.336354923	0.561003497	0.083383524
0.2	-0.2	0.214496627	0.231560527	0.01011914	0.009921267	0.214268781	0.309057743	0.010184992	0.000238839	-0.306505314	-0.389746822	0.566898644	0.161112124
0.2	0	0.205946963	0.221386941	0.008200897	0.007165406	0.205946963	0.275469469	0.007559215	0.000252485	-0.355608707	-0.296759404	0.545856113	0.233907383
0.2	0.2	0.198167598	0.175969743	0.006666672	0.007180447	0.198378525	0.241654944	0.007417235	0.0002697	-0.355703337	-0.309813638	0.603022589	0.179051486
0.2	0.4	0.160425347	0.175153226	0.005516906	0.006742832	0.160876227	0.192396465	0.006850752	0.000262229	-0.428813565	-0.37813245	0.506217214	0.138081994
0.2	0.6	0.151668003	0.15342804	0.005582806	0.005833264	0.15190527	0.18786294	0.00593526	0.00026853	-0.38727179	-0.348007274	0.551530473	0.14674819
0.2	0.8	0.152570742	0.159693781	0.005195855	0.0050966	0.153123734	0.171758481	0.005348885	0.000239427	-0.456065633	-0.358386095	0.509294856	0.217251691
0.4	-0.8	0.114333128	0.113698553	0.015501064	0.016882456	0.114845294	0.137717023	0.017007815	0.00022342	-0.394957054	-0.314644578	0.552088273	0.089461256
0.4	-0.6	0.116058709	0.105051682	0.015919585	0.015716155	0.115634387	0.152937344	0.015763623	0.000223501	-0.304948952	-0.235228249	0.61480974	0.072180962
0.4	-0.4	0.089143805	0.091337563	0.012198766	0.012497387	0.089032707	0.110759708	0.012494087	0.000235897	-0.38453142	-0.284558617	0.546076265	0.067742342
0.4	-0.2	0.081266123	0.079914731	0.009868313	0.010714953	0.081394748	0.088554227	0.010587018	0.000255533	-0.450845113	-0.294749671	0.530242927	0.038788861
0.4	0	0.066158596	0.067597592	0.008010321	0.008481738	0.066158596	0.081547167	0.008805681	0.000239377	-0.390352353	-0.233289053	0.545317257	0.19400034
0.4	0.2	0.053647761	0.053583453	0.006457515	0.006713643	0.053636343	0.063852056	0.006867713	0.000239269	-0.406306939	-0.236466025	0.545993472	0.153422028
0.4	0.4	0.050972696	0.045850565	0.005506329	0.005410813	0.051199746	0.056311773	0.005637237	0.000255347	-0.422796551	-0.188746763	0.574178252	0.20077617
0.4	0.6	0.037563031	0.032836077	0.003845048	0.003793371	0.037782383	0.038800978	0.004018235	0.000238461	-0.4566899	-0.205406955	0.571287981	0.236662514
0.4	0.8	0.028741309	0.027765116	0.003109133	0.002746921	0.029207257	0.029034175	0.002918228	0.00026152	-0.50009761	-0.243613451	0.523277832	0.247726464
0.6	-0.8	0.064294793	0.06570558	0.021908145	0.024564608	0.064430971	0.077952308	0.024651139	0.000263237	-0.398716405	-0.391917572	0.54097507	0.068652806
0.6	-0.6	0.059434447	0.063970589	0.019424087	0.021884294	0.059662933	0.08432515	0.021959412	0.000265129	-0.315813978	-0.260068511	0.564058424	0.07050592
0.6	-0.4	0.045723122	0.047802025	0.014486199	0.01445685	0.045615446	0.053187592	0.014811561	0.000244967	-0.429378747	-0.337781004	0.517711341	0.157410519
0.6	-0.2	0.03512431	0.035225262	0.011052095	0.011082254	0.035100028	0.048878935	0.011184342	0.000253712	-0.30365213	-0.206934725	0.588522392	0.105608674
0.6	0	0.027331567	0.032243268	0.008013264	0.008537406	0.027331567	0.034957026	0.008642862	0.000264482	-0.414636589	-0.248870322	0.486012457	0.122340953
0.6	0.2	0.020084047	0.020450684	0.005498438	0.005295816	0.020164472	0.022901987	0.005523885	0.000238051	-0.437854947	-0.248753994	0.526200757	0.203240646
0.6	0.4	0.01273426	0.012368719	0.00359944	0.003787209	0.012931422	0.01615774	0.004032369	0.000240096	-0.365536279	-0.234572758	0.57836812	0.246585954
0.6	0.6	0.009369432	0.008742278	0.002449147	0.002698958	0.009389885	0.01181779	0.002882032	0.000256295	-0.362480214	-0.193882554	0.591667705	0.255611121
0.6	0.8	0.005125967	0.004940662	0.00127572	0.001341279	0.005337706	0.006193859	0.001554046	0.000234859	-0.421447895	-0.207129106	0.573135015	0.370466993
0.8	-0.8	0.045230226	0.047810614	0.032591049	0.030164871	0.045171961	0.061577914	0.030012301	0.000239984	-0.339450958	-0.364297816	0.558763121	0.016285786
0.8	-0.6	0.032007836	0.037027847	0.025148072	0.022679662	0.031976522	0.049723827	0.022398052	0.000260079	-0.28201188	-0.324070885	0.560160388	-0.004460429
0.8	-0.4	0.03086388	0.028047073	0.015838768	0.018710346	0.030844513	0.036703677	0.018699951	0.000257827	-0.377860054	-0.309725371	0.586996666	0.056343166
0.8	-0.2	0.02054868	0.01883299	0.013670517	0.011449375	0.020457809	0.026402544	0.01151419	0.00025901	-0.328018585	-0.328345422	0.60297568	0.093757469
0.8	0	0.011484918	0.013759991	0.007094088	0.008010133	0.011484918	0.015836834	0.007952093	0.000276469	-0.374194802	-0.334605103	0.502791515	0.073657208
0.8	0.2	0.008624738	0.009259446	0.004545136	0.004822495	0.008643924	0.010542456	0.005077434	0.0002675	-0.415428447	-0.291398947	0.519946642	0.224141454
0.8	0.4	0.005043386	0.005689744	0.002850961	0.002838248	0.00513752	0.006597032	0.003031555	0.000258294	-0.402710381	-0.289719076	0.519160279	0.255173623
0.8	0.6	0.002274891	0.002431174	0.001328304	0.001158983	0.002462632	0.003229254	0.001410168	0.000265035	-0.356157425	-0.220523226	0.57813806	0.422199287
0.8	0.8	0.000759698	0.000759287	0.00042786	0.000458274	0.000934564	0.001134702	0.000671983	0.000237223	-0.376683793	-0.296312759	0.636046539	0.564707303
