"X1"	"X2"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"
"14000"	-0.9	0.4	0.00182560379118115	0.00190690976599759	0.00296180496753442	0.00262640269805671	0.00192105919925566	0.000612174437216948	0.00305828189975509	0.000548851615220143	-0.808179332388903	-0.821254313019694	0.288775935033637	0.378489290879635	0.3186650559515	0.179464036740398
"15000"	-0.9	0.5	0.00177480158140834	0.00202902707757371	0.00263154048863364	0.00247234517141588	0.00192013837422892	0.000414763971353349	0.00261520297094252	0.000421629621004774	-0.879873854734767	-0.832310238800251	0.171375048839009	0.268785610573398	0.216007334117213	0.16122252295118
"16000"	-0.9	0.6	0.00147694108161741	0.00160031872558803	0.00258251343349185	0.00272695266161509	0.00161158697113026	0.000494658353728588	0.00223583962070435	0.000578656738673563	-0.820239827249245	-0.774087709212019	0.283320480582587	0.0384825692646947	0.306938665172794	0.258809591401404
"17000"	-0.9	0.7	0.00267949550509581	0.00274637853484719	0.00270029687463058	0.00240154570103573	0.00245430925602016	0.000461848932075714	0.00260530664352682	0.000513472137977165	-0.861699382942779	-0.836867245178105	0.0797335373967106	0.310057650263676	0.188178784292504	0.197087025918022
"18000"	-0.9	0.8	0.0031470891581844	0.00311224411949995	0.00264309231260586	0.0024256793538436	0.00332423437955078	0.000565045276598745	0.00245050084926228	0.000527803113778036	-0.856975313811198	-0.804648368207598	0.283480664865726	0.242961143226592	0.169977568391283	0.215385811409504
"19000"	-0.9	0.9	0.00365019269373663	0.00328981437931799	0.00233714099772504	0.00208778153515989	0.00342530386943737	0.000433750786675557	0.00224530797716791	0.000529617604484709	-0.87772535945292	-0.800841624686563	0.233504865966427	0.315063886820237	0.126631330593978	0.235877487574215
"20000"	-0.8	-0.8	4.41033062964285e-05	4.87981012298816e-05	4.07106436854215e-05	2.73110053174249e-05	0.000264233139444069	0.000229704224801742	0.000215528303873356	0.000256256069897465	-0.430800952903699	-0.0829592997392896	0.903415989598577	0.945641476770341	0.869324057099824	1.18896713467407
"21000"	-0.8	-0.7	0.000117425491472561	7.33487721001679e-05	8.7140227141916e-05	9.32387322062957e-05	0.000291261402448964	0.000275344704600624	0.000202150822560509	0.000261892429744212	-0.436917740910048	-0.434114928877818	0.870890842613622	0.805778722212959	0.945352533104249	1.29552987431362
"22000"	-0.8	-0.6	8.95564021720886e-05	0.000138435730571571	0.000137986267665915	0.00011984360738027	0.000154726856658076	0.000199689060657929	0.000214473054130526	0.000260775886376757	-0.563718691549166	-0.48239677384758	0.614361409745282	0.751404620927493	1.29059081901478	1.21589114042294
"23000"	-0.8	-0.5	0.000211915911230835	0.00016961683701211	0.000366712103822556	0.000343845409955312	0.000289892771660051	0.000319421212308692	0.000446200186601847	0.000357005269729079	-0.404273385062374	-0.616475765972018	0.722475429530226	0.575467810930101	1.10185987211598	0.800101121534585
"24000"	-0.8	-0.4	0.000230694398704292	0.000179602632497062	0.000302225162349813	0.000348154614645485	0.000256790950930884	0.000332253792705337	0.000448606783482606	0.000300127072093579	-0.305924002880444	-0.503502010725527	0.700870338827911	0.545849528724678	1.29386877341625	0.669020360690144
"25000"	-0.8	-0.3	0.00043721452507635	0.000366756432621892	0.000556908406807698	0.000686618810811777	0.000404420806480858	0.000345941632266934	0.00064236315388465	0.000503987220706867	-0.594120734827372	-0.555111546676019	0.512787278077062	0.403993384389615	0.855400183974729	0.78458301610084
"26000"	-0.8	-0.2	0.000413741345963908	0.000460676144399844	0.000530545810528844	0.000633719552654665	0.000393013345441034	0.000420660994492853	0.000672248190730282	0.000438348407114014	-0.529553917708297	-0.484043934974359	0.434082940800671	0.439240001959903	1.07034786317699	0.652063349754536
"27000"	-0.8	-0.1	0.000696231349585079	0.000604005500938776	0.00106174906157237	0.00104450423224482	0.000709661348272744	0.000432688666569739	0.00112277721621555	0.000495005921497368	-0.666375215400297	-0.639853294286484	0.485754642596737	0.384489047694218	0.609711473821798	0.44087635048905
"28000"	-0.8	0	0.000592959136404466	0.000632317254392945	0.00130276546405437	0.00168075135340252	0.000592959136404466	0.000400402335415412	0.00142583349912743	0.000515164520675842	-0.673562266115916	-0.746713834831323	0.370484219651672	0.151826576636204	0.675261263100417	0.36130762882981
"29000"	-0.8	0.1	0.000662662693537055	0.000722646505493082	0.00150059205637037	0.00183990495305301	0.000655278925232346	0.000403464702794492	0.00151987965351532	0.000556125020203155	-0.708318300935657	-0.750436158632991	0.326827750786304	0.128402848934433	0.615714449616144	0.365900694121995
"30000"	-0.8	0.2	0.00107408373926705	0.00109310197207801	0.00145595136995861	0.00131615856807717	0.00109267564131419	0.000423611760768778	0.00134068617576017	0.000444130222052228	-0.799572808241183	-0.732894421458635	0.311007652988389	0.303673679941552	0.387682990955385	0.331270829879637
"31000"	-0.8	0.3	0.000995846674469696	0.000763117569819067	0.00190479802301087	0.00181182615375725	0.000925808607263055	0.000517066346895606	0.0020359659324512	0.000577264061554467	-0.670177060592893	-0.771302748931679	0.491236009774662	0.36961442301624	0.55850241922485	0.283533261708103
"32000"	-0.8	0.4	0.00146753607588284	0.00128306451000022	0.00213813267100536	0.00198451806499149	0.00145467024034004	0.00050382220027635	0.00209740435557424	0.000534765379675251	-0.816403985832661	-0.75411169393626	0.394482818963241	0.305765702723678	0.346348049409864	0.254965323331199
"33000"	-0.8	0.5	0.00146633587149049	0.00140731408881386	0.00201198291371952	0.00204942418843905	0.00133877593833961	0.000515214809903477	0.00212420589270602	0.000305434459652441	-0.775886533720485	-0.864492815470395	0.268915072957886	0.236016985381346	0.384840207497651	0.143787596438379
"34000"	-0.8	0.6	0.0021891715761119	0.00191090849557012	0.00169853902519138	0.00199873083293343	0.00209427468504437	0.000513581830054937	0.00187032976306724	0.000480655005166401	-0.841984676254229	-0.772545584563415	0.336007325528047	0.185759071220415	0.245231360395332	0.256989443603867
"35000"	-0.8	0.7	0.00299706230104418	0.00285463311609588	0.00303114740398885	0.00291735603387136	0.00294806514327248	0.000396757993910234	0.00288908336064304	0.00051282051872557	-0.895008392599407	-0.865092012945884	0.226622533045149	0.199041638386281	0.134582505687041	0.177502845958529
"36000"	-0.8	0.8	0.00294213107902181	0.00282292617020168	0.00219145425027103	0.00245626452218598	0.00316325316170467	0.000395351647453408	0.00251389152362813	0.000531721660714719	-0.886510495347244	-0.815204137067309	0.328926905011762	0.254874779628153	0.124982613544707	0.211513367111132
"37000"	-0.8	0.9	0.00262793112280401	0.00221599867285257	0.0024532599375155	0.00189629179964859	0.00263355585785626	0.000582856933467183	0.00206487130882988	0.000539387666210625	-0.804515689888051	-0.784684917505814	0.403736083569707	0.335417815321513	0.221319373852824	0.261220960310735
"38000"	-0.7	-0.7	0.000107425630487569	6.53033017006496e-05	0.000118563833367782	8.63430860176864e-05	0.00026194251002712	0.000304670234573428	0.000217774006980832	0.000241867116680945	-0.0288059812571037	-0.341143240415504	0.887274262070387	0.813269109085505	1.1631187108266	1.11063354178092
"39000"	-0.7	-0.6	0.000201333977964069	0.000223233486616032	0.000228197281231518	0.000176089129164539	0.000312908510741817	0.000391501111850464	0.000399863392795306	0.000380278081547039	-0.456820842869765	-0.447196447491957	0.687383173691929	0.774529758601461	1.25116798812	0.951019994325179
"40000"	-0.7	-0.5	0.000191675756775671	0.000181339343351245	0.000267387763370707	0.000323227589583168	0.000297857769248609	0.000291520949902492	0.000357611697451228	0.000380689430611229	-0.26689037304115	-0.383612297462517	0.692361208573571	0.562475724806855	0.978725351492084	1.0645329370501
"41000"	-0.7	-0.4	0.000288653001857598	0.000362591323833844	0.000398813011090173	0.000460908346203349	0.000315391127915961	0.0003206927758658	0.000379011603738188	0.000459006017341564	-0.487670830820969	-0.403307183497249	0.429977992662078	0.45206592779976	1.0168097561427	1.21106059237868
"42000"	-0.7	-0.3	0.000459314320649662	0.00046036916995193	0.000653498371858662	0.000623535152803307	0.000464150430972074	0.000298967465817748	0.000585473648510836	0.000541965699230159	-0.670815613185332	-0.543260069171876	0.406360031845584	0.447278889740058	0.644117609007963	0.925687604572228
"43000"	-0.7	-0.2	0.000388463427971488	0.00053484845382336	0.000719042221338451	0.000760624172154691	0.000406037428399415	0.000295311497918359	0.00086056600848901	0.000490272382391018	-0.705460648876198	-0.653279845809095	0.24041538826153	0.454327330880611	0.727301172905332	0.569709211791717
"44000"	-0.7	-0.1	0.000598915007729546	0.00052981142156077	0.000879319007428323	0.000779335392480511	0.000604458944701323	0.00046593361431947	0.000771435354588756	0.000428204580836835	-0.573854149711906	-0.554548758451483	0.509313826346176	0.365644179723495	0.770827561414776	0.555075131428357
"45000"	-0.7	0	0.000560386381466433	0.000578925267646207	0.00140857690872092	0.00125113862215399	0.000560386381466433	0.000487608393149773	0.00128463983527147	0.000394829014017256	-0.572090658434248	-0.744891669341995	0.448670828143326	0.300713901831121	0.870128913329027	0.307346077224689
"46000"	-0.7	0.1	0.000796253821865347	0.00080390691939793	0.00106012644582877	0.00110323267475044	0.000818173600363768	0.000412533656452687	0.000955781235241984	0.000603089072891272	-0.748614240903903	-0.575180984924812	0.367318104275011	0.3000679504906	0.504212866645013	0.630990702321733
"47000"	-0.7	0.2	0.00107986625995879	0.00104572035911046	0.00166095877223641	0.00150780295418163	0.00106799575869766	0.000556532776607293	0.00150050954921074	0.000456592597518894	-0.725721069689218	-0.780045579631254	0.37538293378011	0.271407489286048	0.521100174860193	0.304291697283139
"48000"	-0.7	0.3	0.00131076215366073	0.00112929118443695	0.00214606672220007	0.00221802024900171	0.00128549883482788	0.000542381272665886	0.00208315496790546	0.000447294765863112	-0.762420411998668	-0.837908387216133	0.41831507226173	0.161831969481916	0.421922803795077	0.214719870943088
"49000"	-0.7	0.4	0.00132087208188256	0.00126278155176115	0.00217282487559825	0.00175154167649882	0.00145755330226544	0.000617958373965035	0.00201203732538088	0.000420019508565217	-0.755657968146029	-0.796615381710907	0.428178176325098	0.370130658156342	0.423969657236243	0.208753338353555
"50000"	-0.7	0.5	0.00159759616295358	0.00122716016145992	0.00225601443245246	0.00207276818288031	0.00165562667015321	0.000601871488258804	0.00206428928501197	0.000521187854777002	-0.752613804258609	-0.807341609142716	0.516079523987918	0.24714878871637	0.36353092101561	0.252478108839275
"51000"	-0.7	0.6	0.00246257107786143	0.0021283462301252	0.00238251985462034	0.00205010730263006	0.00226287419814244	0.000459239076628074	0.00212274274495741	0.000542140951333106	-0.864035928225186	-0.824066597318151	0.291230242064339	0.286538113950253	0.202945032032738	0.255396445292754
"52000"	-0.7	0.7	0.0020619852749751	0.001891451892547	0.00201719612077072	0.00215295387791341	0.00194749743915185	0.000405254981493468	0.00192758417356998	0.000597320762324213	-0.82699359396372	-0.806951515890167	0.259627880224086	0.173318659502547	0.208090122916906	0.309880507691628
"53000"	-0.7	0.8	0.00286254157542337	0.00308938311630578	0.00182684087178067	0.00215630667748265	0.00313811864294176	0.000615951373376514	0.00198254694859309	0.000521119786537714	-0.826734372287655	-0.81494208005624	0.239044761280973	0.170871393233654	0.19628046083022	0.262853692775108
"54000"	-0.7	0.9	0.00319224048399296	0.00353756634932566	0.00288104369841463	0.00269972441827997	0.00351460474158642	0.00051067752866715	0.00269974753598002	0.000580753035989306	-0.878134782799059	-0.830189419327259	0.182022601834392	0.231911059168039	0.145301553436317	0.2151138312933
"55000"	-0.6	-0.6	0.000242304131095363	0.00023747207906911	0.000330763073774712	0.000256833860902421	0.000369584540342938	0.00033725736771651	0.000447969882652105	0.000442702767253599	-0.372069532192874	-0.375409761852085	0.664733479771124	0.711653010098064	0.912531047439292	0.988242255556728
"56000"	-0.6	-0.5	0.000405445676919455	0.000382828330030809	0.000353458154148129	0.000455612845123207	0.000448684500593564	0.000315654268365637	0.000414947931889345	0.000310811317126581	-0.610571554224262	-0.608080911393764	0.506874056416603	0.376117881253238	0.703510524540201	0.749036910996019
"57000"	-0.6	-0.4	0.000512178089359718	0.000429308580320936	0.000594063098576552	0.000508480754148847	0.000584019872200481	0.000463885130200439	0.000564220417762857	0.000565868435545768	-0.504169278626605	-0.453342937157311	0.594235194353622	0.55005299655534	0.794296824956665	1.00292087583332
"58000"	-0.6	-0.3	0.000540603332554954	0.000611704246985566	0.000914336035356135	0.000676548178544206	0.000529330619489806	0.000459021745513151	0.00101591290821769	0.00051577470378458	-0.572288687308215	-0.59282511252984	0.382054806391937	0.590675121972581	0.867173990341949	0.507695787318476
"59000"	-0.6	-0.2	0.000598271617229322	0.000610686784921152	0.00089147193312223	0.000931124464600871	0.000613954294292615	0.000453841970856035	0.000989612015126067	0.000489343876328538	-0.609659740948552	-0.644444703196233	0.43298204152925	0.39362020931468	0.73921133067233	0.494480532621868
"60000"	-0.6	-0.1	0.000833966188393791	0.000966367255956518	0.0010636597006477	0.00116756361253432	0.000825131543504225	0.000509556031606793	0.00124083035445188	0.000450341296967229	-0.726846337268471	-0.767197355663938	0.284012931381151	0.350226672773929	0.617545209146624	0.362935428966163
"61000"	-0.6	0	0.000729192287453072	0.000725722159129901	0.00126418951339342	0.00130634667098464	0.000729192287453072	0.000522968572201181	0.00124505602368176	0.000440582948416467	-0.64055211451176	-0.752122894588406	0.426244692334377	0.256056463186544	0.717188841955268	0.35386596268465
"62000"	-0.6	0.1	0.00101449565527593	0.000929990646305418	0.000994120735227394	0.00111319396996323	0.00101923415445972	0.000489829427203796	0.0011077735135493	0.000459097542827881	-0.739542514119764	-0.737776799893811	0.409773483122661	0.31808184132193	0.480585766342813	0.414432677088418
"63000"	-0.6	0.2	0.00129166357546679	0.00108224473268802	0.00196347126822762	0.00175631128917952	0.00129715456210323	0.000515223396646844	0.00188508657241585	0.000615878760814043	-0.773072830082974	-0.790634853614846	0.446558607294921	0.345550314947701	0.39719506965419	0.326711128192249
"64000"	-0.6	0.3	0.00168993893596721	0.00175991482855493	0.00125246502091246	0.0014853800931228	0.00175317134143056	0.00043303764469228	0.00134881707505482	0.000515141385229556	-0.869102560953971	-0.737703942053602	0.244626993379902	0.227083745991916	0.247002466021906	0.381920865888074
"65000"	-0.6	0.4	0.00128714748546073	0.00133587140153068	0.00139640677196524	0.00127793885205626	0.0013133554958286	0.0004877504721101	0.00156530181234707	0.000425427667918521	-0.771411582784552	-0.800798888809795	0.29063772279748	0.436737089665295	0.371377341214366	0.27178635108115
"66000"	-0.6	0.5	0.00188644919718679	0.00195402715772507	0.00224262854947484	0.00203665239351311	0.00195844250277569	0.000402011734015883	0.00205477992481745	0.00049805043539466	-0.879923850079486	-0.832573065037044	0.229022347914717	0.255123314087184	0.205271144517194	0.242386266956987
"67000"	-0.6	0.6	0.00252075515515092	0.00219198198920488	0.00202176928855432	0.00216242211341053	0.0022915817994714	0.000522904425283849	0.00193342507130009	0.000553206348891341	-0.844789296926897	-0.827831507980493	0.28433706376528	0.156743027571653	0.228184926850295	0.286127637994965
"68000"	-0.6	0.7	0.00228021182303766	0.00231461503160727	0.00160136392297049	0.00139604028617856	0.00236181724971015	0.000555972121510228	0.00140561059833432	0.000521561840573918	-0.830169940746652	-0.752096900568541	0.263186257906035	0.310160994780602	0.235400144350059	0.371057134310156
"69000"	-0.6	0.8	0.00192578603688298	0.00182313954511566	0.00175009833498662	0.00205388084194154	0.00187907432699267	0.000479329776466082	0.00175507533656757	0.000499362086460467	-0.780392550903407	-0.831039093964191	0.282000130145193	0.107115238045258	0.255088247218627	0.284524587666463
"70000"	-0.6	0.9	0.00217830300871747	0.00243814207790532	0.00161802598523002	0.00169648319533951	0.00208931371887804	0.000441709987955671	0.00160368355221232	0.000464409336224334	-0.809455988473857	-0.825754242392821	0.0483425316079387	0.215301586233804	0.21141391259943	0.289589137198339
"71000"	-0.5	-0.5	0.000398804732027982	0.000356735969824353	0.00046247229904719	0.000436224470947428	0.00044774625347316	0.000311213488781912	0.000505387419466377	0.000368350183655873	-0.561478330554323	-0.583165266728994	0.53875653721781	0.507012233809948	0.695066650737633	0.728847156592862
"72000"	-0.5	-0.4	0.000640185223904278	0.000592570941196606	0.000778072687347752	0.000648072091165402	0.000605603052303381	0.000410278680956808	0.000810144914675754	0.000473671963992933	-0.637452489803685	-0.632363366109349	0.424615498641263	0.513136156825435	0.67747128980994	0.584675599898707
"73000"	-0.5	-0.3	0.000762177880441316	0.00073948879112615	0.000664490984089177	0.000679955534708537	0.000720393215091586	0.000458059875756252	0.00073220568722381	0.000372060969130205	-0.711923740777122	-0.711059776141738	0.382079092092705	0.406472168259138	0.635847015435893	0.508137229227064
"74000"	-0.5	-0.2	0.00065577715169416	0.000672319035793697	0.000958485232891012	0.000801785564298509	0.000650602896230541	0.0004416750993921	0.000896976570501414	0.000429899019826873	-0.661197338020951	-0.70841650363695	0.391712474066917	0.422795149574402	0.678870478368716	0.479275639927314
"75000"	-0.5	-0.1	0.000806599852499471	0.000967887905000769	0.0010672652355737	0.0011300124742945	0.000812375424064465	0.000398604994303229	0.0011266200134301	0.000501217519810385	-0.777145198715566	-0.732426430671292	0.213595368754035	0.33124162435947	0.490665993204145	0.444886043062898
"76000"	-0.5	0	0.000665273207492861	0.000709764690383515	0.00167676794248808	0.00134765355799689	0.000665273207492861	0.000381775508528708	0.00161598170859388	0.000500433290052964	-0.722731166697794	-0.803959619744599	0.334627576550516	0.427435195711676	0.573862744251286	0.309677570848501
"77000"	-0.5	0.1	0.000825385897525465	0.000792164047929677	0.00173762169368201	0.0018052845463691	0.000811209108385009	0.000466745626518564	0.00177537666380318	0.000550546593858042	-0.706566333324559	-0.815536176160356	0.394741376580826	0.263308068336067	0.57537029810696	0.310101290099574
"78000"	-0.5	0.2	0.00104070425181499	0.00134828545934509	0.00187215904699092	0.00197871307561209	0.00107718817552597	0.000453733600894009	0.00198797684906374	0.000488734919440186	-0.816805390408825	-0.831356865756436	0.130620362769473	0.252613095673725	0.421220369108173	0.245845377762
"79000"	-0.5	0.3	0.0007321384027941	0.00117073918671658	0.00135289568491427	0.00135164803307846	0.000724145208314252	0.000476320493605899	0.00145557580669436	0.000403929353623374	-0.72399086658494	-0.837204280412551	0.0253076337341791	0.33116271502783	0.657769309438272	0.277504855305821
"80000"	-0.5	0.4	0.0015297156096569	0.00141364640190134	0.00127060583901352	0.00119535378605388	0.001582159054658	0.00043650778808523	0.0013040016659563	0.000450135811958126	-0.836450166853571	-0.7607729622057	0.364014751174894	0.364672379590106	0.275893745827967	0.345195733801471
"81000"	-0.5	0.5	0.00187332536216263	0.00188996962495344	0.00153645890023591	0.00167173994749998	0.00199710355450003	0.000496496297210427	0.00160368724604571	0.000575724555514993	-0.812883930495744	-0.802448840395509	0.30309773011473	0.264171447797159	0.248608188639834	0.359000520166626
"82000"	-0.5	0.6	0.00184862173293343	0.00200496053568045	0.001312153698332	0.0013440955844661	0.00199367721904616	0.000712527655923523	0.00132121302440627	0.000458450600590347	-0.784213652729196	-0.746742415006569	0.294178606767853	0.279829382697424	0.357393688966573	0.346992189844908
"83000"	-0.5	0.7	0.00150527767454702	0.00162954762305951	0.00194655257253885	0.00184048339176359	0.0016704516038006	0.000439518611144898	0.00189818475250062	0.000569439069442628	-0.783341995383738	-0.813879720652814	0.280341790307051	0.301607358555334	0.263113645522508	0.299991383184626
"84000"	-0.5	0.8	0.00276020957183218	0.00230917218004067	0.00140651976514334	0.00156005185671755	0.00268084653312472	0.000432557030367137	0.00144077658555594	0.000491824924584	-0.87321567996396	-0.780464362562055	0.373416373371575	0.221284288767686	0.161350910998609	0.341360992061253
"85000"	-0.5	0.9	0.00236190497899313	0.00262308401327403	0.00146212212185811	0.00167360704841282	0.00269748412931977	0.000413913808297844	0.00159545266498562	0.000527364324219193	-0.833108557230241	-0.800036211362171	0.231065287026081	0.24486235805292	0.153444390570788	0.330542131266517
"86000"	-0.4	-0.4	0.000559834090569766	0.000745344166690115	0.000514190810949068	0.000661331191830546	0.000640503548314099	0.000482531303138276	0.000508334386709527	0.000443617309728718	-0.557591847631215	-0.534521166730781	0.339689999776759	0.305997071749974	0.753362419940327	0.872687981232736
"87000"	-0.4	-0.3	0.00111288780451497	0.0010388824277785	0.00094143401337409	0.000747352254235793	0.00109364017703451	0.000530047726434874	0.000863043387778115	0.000536201916146173	-0.734012133025313	-0.64048700958935	0.384049070604051	0.479143785239951	0.484663729044903	0.621291957900995
"88000"	-0.4	-0.2	0.000553644410688881	0.000669629801454675	0.00112618794784968	0.000962112677989093	0.000558613159050721	0.000346268220483676	0.00124834741155147	0.000430503319529639	-0.717977368589444	-0.783668071439576	0.267448798494938	0.488848719781475	0.619871220133996	0.34485858307232
"89000"	-0.4	-0.1	0.00100771673547378	0.000952983645664786	0.000911033173933565	0.00113730463906392	0.00103927768197132	0.000520388783550623	0.000961126279893144	0.000498220558733502	-0.743456691872852	-0.763359420657015	0.412479089360194	0.232692154211252	0.500721599797602	0.518371590868261
"90000"	-0.4	0	0.00118523806793142	0.00108506919601884	0.00123326887638674	0.00135832287576397	0.00118523806793142	0.00037249487561355	0.00130035755913188	0.00043376607645584	-0.836742384562333	-0.814073315258141	0.355679922790202	0.25018915067916	0.314278528248472	0.33357446450761
"91000"	-0.4	0.1	0.000918917797170027	0.000919900965544327	0.000888483361900356	0.000871681240040715	0.000885550122890379	0.000509876353855515	0.000962125894257798	0.00034382788018631	-0.714523303136423	-0.784768246008797	0.35383828049622	0.377525134641684	0.575773567950407	0.357362671806631
"92000"	-0.4	0.2	0.00113565669865339	0.00139865255144169	0.00126694133992861	0.00135415312467992	0.0011269135907676	0.000438877887023272	0.00127159116641444	0.000482039798784516	-0.831506197707624	-0.774647907108964	0.118831192234513	0.255121757755075	0.389451232657803	0.379083947353728
"93000"	-0.4	0.3	0.00155405226910109	0.00146651552369631	0.00155911073914867	0.00139056550070415	0.00155545408782942	0.000423298659786905	0.00147941725867953	0.000435529667964861	-0.851515267057366	-0.824898594408608	0.315637863069637	0.326635280591095	0.272138318384956	0.294392718085225
"94000"	-0.4	0.4	0.00170438767026214	0.00175646601645385	0.00177988797607002	0.00198369230903148	0.00168629060436718	0.000537633948516505	0.00179145866528822	0.000538409402466968	-0.840960657333965	-0.815876546376606	0.245472896491218	0.176240997936102	0.318826391562719	0.300542464584493
"95000"	-0.4	0.5	0.00162658532472786	0.0013443421959373	0.00155746884981721	0.00154794875646896	0.00167180307847949	0.000515417930695498	0.00154524330863307	0.000533361620742391	-0.811094076586705	-0.781953946888205	0.454007283322508	0.292263047292734	0.308300623040049	0.345163520697724
"96000"	-0.4	0.6	0.00175827895656362	0.0015381452543338	0.00115397021515886	0.00119587777833729	0.00182989236954784	0.000412283883158132	0.00120297493618713	0.000457564049441741	-0.851109501963779	-0.754648233692697	0.405275951223769	0.313149832623122	0.225304990620846	0.380360417892004
"97000"	-0.4	0.7	0.00182331889085493	0.0015981558509391	0.00113658991197737	0.00118599023608106	0.00174279588496786	0.00048595427669393	0.00111934160994889	0.000430287395161451	-0.799432830506671	-0.78029779740502	0.342609250926987	0.261986882524639	0.278836024852613	0.384411149676728
"98000"	-0.4	0.8	0.00162089084095228	0.00164745949480274	0.00155712255301954	0.00136507029894169	0.0017600246702702	0.00043167150591791	0.00151455680681581	0.000499341211414484	-0.778114131963172	-0.802778463426844	0.31219198220646	0.373042154800142	0.245264463168939	0.329694607140087
"99000"	-0.4	0.9	0.00147533009455266	0.00178739020350954	0.000896720927665004	0.00114459179870912	0.00164837654146737	0.000368408818524117	0.000920760024967839	0.00046919868527719	-0.740409881514455	-0.770835616475719	0.147184144158287	0.186652744245837	0.223497974677657	0.509577601713952
"100000"	-0.3	-0.3	0.000674619233626854	0.00106127011596574	0.00113680727201506	0.0011176509836827	0.000732578475416767	0.000429455832858172	0.00113805848958801	0.000597479444777257	-0.744138400828958	-0.720801507424747	0.0898234853268415	0.374658208281273	0.586225021986693	0.524998890868561
"101000"	-0.3	-0.2	0.000934664782374545	0.00114125156478506	0.00114403692471447	0.00109969064983068	0.000889974049175039	0.000538783136922745	0.00107182516409898	0.000464933620726807	-0.732504794197267	-0.767669642546381	0.20759681009389	0.309572018150311	0.605391963307435	0.433777481906434
