"V1"	"V2"	"V3"	"V4"	"V5"
"1"	100	1	-0.0780188240352292	0.0098086513728851	-0.0682101726623441
"2"	100	1	-0.301465089337752	0.381121319693101	0.0796562303553493
"3"	100	1	0.114836676847096	-0.147288125778711	-0.0324514489316153
"4"	100	1	-0.314771662475455	0.315021058936572	0.00024939646111722
"5"	100	1	0.267741713152423	-0.291866340657403	-0.0241246275049803
"6"	100	1	0.107991417153413	-0.129588296658681	-0.0215968795052686
"7"	100	1	-0.224779412231109	0.227310664944029	0.0025312527129205
"8"	100	1	-0.380942082968768	0.398575128494915	0.0176330455261477
"9"	100	1	0.801999060568161	-0.721754789128026	0.0802442714401348
"10"	100	1	-0.163922874263398	0.152098164307019	-0.0118247099563793
"11"	100	1	-0.418944078153093	0.317272934752777	-0.101671143400317
"12"	100	1	-0.173775377286066	0.247679275719243	0.0739038984331768
"13"	100	1	0.105468024299782	-0.0110073599998591	0.0944606642999231
"14"	100	1	0.238159855812574	-0.289656144007092	-0.0514962881945176
"15"	100	1	0.0129423462515463	-0.028960070212387	-0.0160177239608406
"16"	100	1	0.1669566220335	-0.13318872226498	0.033767899768519
"17"	100	1	0.247002067075861	-0.284169149577663	-0.0371670825018027
"18"	100	1	0.28977413873449	-0.288761446281851	0.00101269245263885
"19"	100	1	-0.133861516195609	0.138873953444352	0.00501243724874368
"20"	100	1	0.10428284589212	-0.0682921898999815	0.0359906559921384
"21"	100	1	0.0666607024192305	-0.0777714584778842	-0.0111107560586537
"22"	100	1	0.205973239794291	-0.163251808119833	0.0427214316744587
"23"	100	1	0.266082238424614	-0.253428861785717	0.0126533766388976
"24"	100	1	-0.255749701013326	0.231095858390841	-0.0246538426224854
"25"	100	1	0.117135411435501	-0.172002911855444	-0.0548675004199424
"26"	100	1	-0.139468328278825	0.186093628311775	0.0466253000329497
"27"	100	1	-0.273705442015068	0.278615494455448	0.00491005244038059
"28"	100	1	-0.206624741878605	0.200196477232128	-0.00642826464647654
"29"	100	1	0.416896673135132	-0.422744449481123	-0.00584777634599132
"30"	100	1	-0.23789046184263	0.270727048534843	0.0328365866922138
"31"	100	1	0.0026763013048285	-0.0762973491588017	-0.0736210478539732
"32"	100	1	-0.0629614495613001	0.0639319857622477	0.000970536200947591
"33"	100	1	0.210811353762783	-0.262334349547863	-0.0515229957850805
"34"	100	1	0.0733800178711587	-0.0413380213007883	0.0320419965703704
"35"	100	1	0.0327467582805008	-0.0733376311069263	-0.0405908728264255
"36"	100	1	-0.0633784376495447	0.0980821361003931	0.0347036984508483
"37"	100	1	0.0268086726080684	-0.045425597037368	-0.0186169244292996
"38"	100	1	-0.00608243455242289	-0.0618224147102235	-0.0679048492626464
"39"	100	1	-0.189323545554747	0.0584085464400169	-0.13091499911473
"40"	100	1	-0.136717112926036	0.13080060353097	-0.00591650939506605
"41"	100	1	0.465113539001407	-0.470414595849448	-0.00530105684804098
"42"	100	1	0.18301315680405	-0.108714903090848	0.074298253713202
"43"	100	1	0.13772431262112	-0.185754735364555	-0.0480304227434356
"44"	100	1	-0.145802403682215	0.0678580598850698	-0.0779443437971448
"45"	100	1	0.0160980551606094	-0.0343437727097665	-0.0182457175491572
"46"	100	1	-0.223942865520698	0.268799901874118	0.04485703635342
"47"	100	1	-0.349016952846476	0.277985328863203	-0.0710316239832733
"48"	100	1	0.546430412354372	-0.468467045904757	0.0779633664496145
"49"	100	1	-0.164744814396286	0.127927461628323	-0.0368173527679629
"50"	100	1	-0.0447807218543895	0.119990807149943	0.0752100852955537
"51"	100	1	0.236904587604348	-0.136618894340255	0.100285693264093
"52"	100	1	0.0341408617076271	-0.0582964863126286	-0.0241556246050015
"53"	100	1	0.453716475575153	-0.488298532397063	-0.0345820568219106
"54"	100	1	-0.138789231647287	0.0689885821743312	-0.0698006494729559
"55"	100	1	-0.222485269742962	0.186811560123078	-0.0356737096198842
"56"	100	1	-0.420524667207108	0.474916906630542	0.0543922394234346
"57"	100	1	0.461532545466255	-0.407429793436088	0.0541027520301668
"58"	100	1	-0.175607375509134	0.238772112715102	0.0631647372059672
"59"	100	1	0.414942294091348	-0.418937020278022	-0.00399472618667408
"60"	100	1	0.0420288729375688	-0.0302422806926503	0.0117865922449186
"61"	100	1	-0.382353461263158	0.346401310202035	-0.0359521510611226
"62"	100	1	-0.15154403310698	0.194455308251884	0.0429112751449042
"63"	100	1	0.133622454967263	-0.111541107794282	0.022081347172981
"64"	100	1	-0.429359601287844	0.382823000679719	-0.0465366006081259
"65"	100	1	-0.372031625104919	0.284473995359203	-0.0875576297457156
"66"	100	1	-0.298944995987679	0.228346505379168	-0.0705984906085108
"67"	100	1	0.182495295827382	-0.260546390931398	-0.0780510951040157
"68"	100	1	-0.314929393012199	0.240703680898552	-0.0742257121136475
"69"	100	1	-0.0522335576867304	0.0626085161054468	0.0103749584187165
"70"	100	1	0.327659204232171	-0.33965441006144	-0.0119952058292692
"71"	100	1	0.267736184766729	-0.167811419733076	0.0999247650336527
"72"	100	1	0.936473761510657	-0.813504459614611	0.122969301896046
"73"	100	1	-0.268350316246283	0.262388149269315	-0.0059621669769677
"74"	100	1	-0.203684596477333	0.302386008515467	0.0987014120381348
"75"	100	1	0.093260764425646	-0.0732033008377107	0.0200574635879353
"76"	100	1	0.166426771311866	-0.0989557540863912	0.0674710172254747
"77"	100	1	-0.271833133112033	0.23891156999031	-0.0329215631217229
"78"	100	1	0.0727802593895207	0.0377402099519564	0.110520469341477
"79"	100	1	-0.346337111032135	0.366715180098697	0.0203780690665622
"80"	100	1	-0.333196828949463	0.337578058487636	0.00438122953817369
"81"	100	1	0.278736153688517	-0.216018398590244	0.0627177550982725
"82"	100	1	-0.0573180348415698	0.00934105492639484	-0.047976979915175
"83"	100	1	-0.0163004675028859	0.00469987094294825	-0.0116005965599377
"84"	100	1	-0.157423087088859	0.225563477547337	0.0681403904584784
"85"	100	1	0.0511203640037021	-0.0325903052554211	0.018530058748281
"86"	100	1	-0.514900604387588	0.447119573081419	-0.0677810313061697
"87"	100	1	0.253617863373703	-0.354733820044396	-0.101115956670693
"88"	100	1	0.111069392635453	-0.103976813266891	0.00709257936856213
"89"	100	1	0.359632207612018	-0.348033317652667	0.0115988899593502
"90"	100	1	0.00706123450144415	-0.0525998884736682	-0.045538653972224
"91"	100	1	-0.217907257836033	0.256742686319486	0.0388354284834535
"92"	100	1	-0.0645288620524968	0.135235962264253	0.070707100211756
"93"	100	1	0.236695426208928	-0.207380929315601	0.0293144968933272
"94"	100	1	-0.165413727265562	0.139016223352462	-0.0263975039130996
"95"	100	1	-0.219548804050581	0.243429660970716	0.0238808569201347
"96"	100	1	0.0765458484089614	-0.0138902458247694	0.0626556025841921
"97"	100	1	-0.0519341623924067	-0.0359267114070439	-0.0878608737994505
"98"	100	1	0.348360622623093	-0.446748974981595	-0.0983883523585019
"99"	100	1	0.412136411738194	-0.383258462772888	0.0288779489653057
"100"	100	1	-0.0469494486873784	0.115563420874816	0.0686139721874374
"101"	100	1	-0.0989763167040633	0.186465916604464	0.0874895999004008
"102"	100	1	-0.341237744771897	0.318685885580436	-0.0225518591914615
"103"	100	1	-0.0883008815559705	0.070871359295871	-0.0174295222600996
"104"	100	1	0.133481945600583	-0.199427034243936	-0.0659450886433525
"105"	100	1	0.0743000967034058	-0.0419693134269335	0.0323307832764724
"106"	100	1	0.184169445567475	-0.131590138910847	0.0525793066566283
"107"	100	1	-0.00427099681914788	0.0390119350821026	0.0347409382629548
"108"	100	1	-0.192324840517456	0.0573019308651014	-0.135022909652355
"109"	100	1	-0.107330160290766	0.170595849153698	0.0632656888629319
"110"	100	1	-0.0313955192580658	0.0210685206086043	-0.0103269986494615
"111"	100	1	0.22819096577188	-0.282594631330253	-0.054403665558373
"112"	100	1	-0.0298148767226402	0.0840107069311926	0.0541958302085523
"113"	100	1	0.353327966571921	-0.342368131065421	0.0109598355064997
"114"	100	1	0.349365286594989	-0.41183999566746	-0.0624747090724708
"115"	100	1	0.0828477192236891	-0.0992602510131351	-0.0164125317894461
"116"	100	1	0.27154013812221	-0.32748435946598	-0.0559442213437699
"117"	100	1	-0.085323888680129	0.0840987427766888	-0.00122514590344024
"118"	100	1	0.274259662589577	-0.2871494201116	-0.0128897575220228
"119"	100	1	-0.0632049701023283	0.0584886540468792	-0.00471631605544906
"120"	100	1	-0.0708791514217335	0.092079903708724	0.0212007522869905
"121"	100	1	0.0939504405411305	-0.101673949954589	-0.00772350941345895
"122"	100	1	0.0330715608361264	-0.111660802858937	-0.0785892420228106
"123"	100	1	-0.108807632295241	-0.0538896024705059	-0.162697234765747
"124"	100	1	-0.311944754004501	0.291768748214881	-0.0201760057896198
"125"	100	1	0.201999086459888	-0.164094383596211	0.0379047028636774
"126"	100	1	0.0228134074711211	-0.0233253326361418	-0.000511925165020707
"127"	100	1	-0.18383600146302	0.144530043447382	-0.0393059580156379
"128"	100	1	0.267975252973511	-0.25835259650029	0.00962265647322138
"129"	100	1	-0.524645367198754	0.551571977392066	0.026926610193312
"130"	100	1	-0.0571033604233552	0.104549005943244	0.0474456455198893
"131"	100	1	-0.14897681209456	0.104148570524439	-0.0448282415701215
"132"	100	1	-0.436547403175306	0.388853317586322	-0.0476940855889841
"133"	100	1	0.0994177814349484	-0.0971552821984733	0.00226249923647505
"134"	100	1	0.106587632858684	-0.0798069498081814	0.0267806830505031
"135"	100	1	0.44324288101964	-0.462539495253371	-0.0192966142337307
"136"	100	1	-0.102591172711977	0.126545238071286	0.0239540653593094
"137"	100	1	0.11114733756958	-0.119308375250094	-0.00816103768051433
"138"	100	1	0.217177932850289	-0.259391941089874	-0.0422140082395846
"139"	100	1	-0.072815897086627	0.222327335608561	0.149511438521934
"140"	100	1	-0.204967772107539	0.180326612358167	-0.0246411597493718
"141"	100	1	0.717836131576349	-0.723628234886034	-0.00579210330968515
"142"	100	1	0.0334267731954736	-0.00156071103097401	0.0318660621644996
"143"	100	1	0.0576830092839645	-0.01730940210841	0.0403736071755545
"144"	100	1	0.113924874389666	-0.103657627743979	0.0102672466456869
"145"	100	1	0.0424418445123089	0.0248176886782384	0.0672595331905472
