"V1"	"V2"	"V3"	"V4"	"V5"
"1"	100	1	-0.127920488144712	0.0295361746726805	-0.0983843134720316
"2"	100	1	-0.298199215732865	0.410347122608731	0.112147906875865
"3"	100	1	0.16071612681903	-0.211118601714883	-0.0504024748958531
"4"	100	1	-0.25987041757751	0.250845090259556	-0.0090253273179545
"5"	100	1	0.270749864649676	-0.290659596291201	-0.0199097316415249
"6"	100	1	0.113213562215421	-0.163283499875887	-0.0500699376604661
"7"	100	1	-0.223169442908212	0.204038485906161	-0.0191309570020509
"8"	100	1	-0.344050355253997	0.314838206227925	-0.0292121490260723
"9"	100	1	0.839096470586186	-0.789274041290855	0.0498224292953314
"10"	100	1	-0.196337552515695	0.238078834420945	0.0417412819052492
"11"	100	1	-0.454022270226691	0.376296961059633	-0.0777253091670584
"12"	100	1	-0.23759034371015	0.266468976619251	0.0288786329091007
"13"	100	1	0.108033862592054	-0.0114165174642945	0.0966173451277595
"14"	100	1	0.225182800209026	-0.269738888433768	-0.0445560882247422
"15"	100	1	-0.0240234054522086	0.0397078553233318	0.0156844498711231
"16"	100	1	0.147533203474625	-0.0720981081711749	0.07543509530345
"17"	100	1	0.269534744423933	-0.231341833997935	0.0381929104259978
"18"	100	1	0.283130263884834	-0.314516695713799	-0.0313864318289653
"19"	100	1	-0.106551119476104	0.158091057129536	0.0515399376534324
"20"	100	1	0.0995954358595479	-0.067771434815326	0.0318240010442219
"21"	100	1	0.0751410867590032	-0.115171063215047	-0.040029976456044
"22"	100	1	0.168422165365891	-0.106270425713638	0.0621517396522532
"23"	100	1	0.275590675090988	-0.24308970243152	0.0325009726594679
"24"	100	1	-0.267222112971528	0.22013847969004	-0.0470836332814873
"25"	100	1	0.0948510179850207	-0.118968546804737	-0.0241175288197161
"26"	100	1	-0.179785810422048	0.2189625896643	0.0391767792422529
"27"	100	1	-0.271369429319606	0.295316254300763	0.0239468249811568
"28"	100	1	-0.267305578040991	0.230683181241512	-0.0366223967994794
"29"	100	1	0.371050154823937	-0.407786482168279	-0.0367363273443424
"30"	100	1	-0.223735819235441	0.288461575943877	0.0647257567084367
"31"	100	1	0.0336323672997725	-0.119860886064071	-0.0862285187642983
"32"	100	1	-0.036182360606758	0.0372041022943345	0.00102174168757647
"33"	100	1	0.232889001426817	-0.274834131390396	-0.0419451299635788
"34"	100	1	0.117957665426851	-0.113211049138207	0.00474661628864402
"35"	100	1	0.0691660081773905	-0.151149302491783	-0.0819832943143922
"36"	100	1	-0.0677206725921887	0.123244706210269	0.0555240336180804
"37"	100	1	0.00425811521695599	0.0140198085749756	0.0182779237919316
"38"	100	1	-0.0376721545240036	-0.0672798612087816	-0.104952015732785
"39"	100	1	-0.186852484149197	0.0452590736679554	-0.141593410481242
"40"	100	1	-0.13179064774867	0.134576303510789	0.00278565576211984
"41"	100	1	0.523159923240556	-0.550823200214316	-0.0276632769737606
"42"	100	1	0.193022944657009	-0.148961207418802	0.044061737238207
"43"	100	1	0.159662842135475	-0.218024682858311	-0.0583618407228356
"44"	100	1	-0.0975886392971095	0.0335109572194884	-0.064077682077621
"45"	100	1	0.0340940057257823	-0.101020804130446	-0.0669267984046636
"46"	100	1	-0.19731646815673	0.24141630081568	0.0440998326589498
"47"	100	1	-0.37709404468175	0.303689909930153	-0.0734041347515969
"48"	100	1	0.58293670912461	-0.457373912282966	0.125562796841644
"49"	100	1	-0.232002385648601	0.21988496011349	-0.0121174255351102
"50"	100	1	-0.0416011893205574	0.104036332851954	0.0624351435313964
"51"	100	1	0.252265803511109	-0.142017925227401	0.110247878283708
"52"	100	1	0.0525561899604199	-0.0363637801550534	0.0161924098053664
"53"	100	1	0.432906414764112	-0.469657541747975	-0.0367511269838628
"54"	100	1	-0.137230132666413	0.0540161585798599	-0.0832139740865528
"55"	100	1	-0.24351555686226	0.209175706223307	-0.0343398506389531
"56"	100	1	-0.410224536282702	0.450306376721196	0.0400818404384942
"57"	100	1	0.407020788122653	-0.385230316822778	0.0217904712998751
"58"	100	1	-0.207723700818718	0.279375742422073	0.0716520416033551
"59"	100	1	0.41951748442622	-0.454269938428483	-0.0347524540022623
"60"	100	1	0.0446747147545661	-0.0458688452474949	-0.00119413049292877
