"V1"	"V2"	"V3"
"1"	0.357106242728863	-0.0786359910977663	0.278470251631097
"2"	-3.39807696527512	-0.156818080487108	-3.55489504576223
"3"	-4.60849898803137	4.1806235332692	-0.427875454762168
"4"	-1.92316623106567	-2.13391468204008	-4.05708091310575
"5"	-0.97364099553007	1.10381672915378	0.130175733623707
"6"	3.86450311592569	3.14863592493957	7.01313904086526
"7"	0.983017745237246	-2.68744025223262	-1.70442250699537
"8"	-0.0278852216464219	-1.55226129018676	-1.58014651183318
"9"	-1.9407466148679	-1.86198473030479	-3.80273134517269
"10"	1.69813471629464	2.7602405080948	4.45837522438944
"11"	1.69430083195447	2.68787955877064	4.38218039072511
"12"	-0.161507139303009	-1.25056532633159	-1.4120724656346
"13"	1.91628691564904	-9.46592352879571	-7.54963661314667
"14"	1.25573352103001	-5.02689360815821	-3.7711600871282
"15"	-1.67738437697933	-0.86821900296459	-2.54560337994392
"16"	-0.908036658917018	3.49469731558746	2.58666065667044
"17"	0.418515785536053	0.555044282120308	0.97356006765636
"18"	-1.66563743958003	-0.86705501626326	-2.53269245584329
"19"	2.30770025301191	-1.00657030305342	1.30112994995849
"20"	-1.18406797481263	-0.880074062101125	-2.06414203691375
"21"	1.06732475661869	1.51938270926981	2.58670746588851
"22"	-2.88185636449438	1.83740915505414	-1.04444720944024
"23"	1.22763658885543	1.58487965171628	2.81251624057171
"24"	2.10323106952793	-1.33462389620308	0.768607173324857
"25"	-1.11202747798971	-0.328209682775647	-1.44023716076536
"26"	2.14052156095206	-4.97454253507064	-2.83402097411858
"27"	-2.90250183169851	-2.60031373831062	-5.50281557000913
"28"	2.64875518338264	-0.594106786803153	2.05464839657948
"29"	0.834296653050887	-0.334923670356749	0.499372982694138
"30"	-0.797891334148495	1.49197420006827	0.69408286591978
"31"	4.00274869665345	-1.88988187762683	2.11286681902661
"32"	-2.90756225242008	0.712427792673826	-2.19513445974626
"33"	-2.63431346227137	-0.558031583322748	-3.19234504559412
"34"	-4.04281398940785	0.551059523656337	-3.49175446575151
"35"	2.44891524023222	1.19654685688071	3.64546209711293
"36"	0.636889261352281	-0.661178460551422	-0.0242891991991407
"37"	0.723738355124528	-0.464715558108579	0.259022797015949
"38"	-1.62876433262744	-3.43966750480468	-5.06843183743212
