"V1"	"V2"	"V3"	"V4"
"180"	18000	0.0961189538364293	0.0715290226023504	0.165856542291058
"181"	18100	0.0967468795819814	0.0718047012585131	0.167305623092098
"182"	18200	0.0972717767942666	0.0731674480842619	0.169709899364771
"183"	18300	0.0979563031080355	0.0740993824480283	0.170807718020831
"184"	18400	0.0975921125827115	0.0740818511483344	0.170509608772422
"185"	18500	0.0988931274530653	0.0744035094806816	0.172165876460342
"186"	18600	0.0991826408083134	0.0759139557328451	0.173703813563148
"187"	18700	0.0998226595341464	0.0765712928318661	0.175019548126065
"188"	18800	0.0999670394561469	0.0755798149314072	0.174524764386879
"189"	18900	0.100455666875683	0.0762816397098393	0.176084565476307
"190"	19000	0.100675521714805	0.0771953280189102	0.177104258697707
"191"	19100	0.101392146523911	0.0766393366196289	0.177111577002488
"192"	19200	0.101841933439697	0.0772276318154108	0.178780750277569
"193"	19300	0.101806814994912	0.0772461942730693	0.178884351728148
"194"	19400	0.102591201676144	0.078165281468478	0.180462425856424
"195"	19500	0.103115358122878	0.0788105579857586	0.181037012994497
"196"	19600	0.103902585747813	0.07929308593715	0.182130833583087
"197"	19700	0.104986439288382	0.0792985980055619	0.182709960607869
"198"	19800	0.104848483874923	0.0798083700948683	0.182575711925178
"199"	19900	0.105155689662547	0.0793911830188904	0.182941396559032
"200"	20000	0.10521325232457	0.0797747572472094	0.184171667698508
"201"	20100	0.105155637985555	0.0808173940422541	0.184568143155457
"202"	20200	0.105241143556503	0.0811049638702698	0.185397295147205
"203"	20300	0.105380811432582	0.0805293407104434	0.18578457713651
"204"	20400	0.106470725604004	0.081006580735889	0.187015095817575
"205"	20500	0.106057876065134	0.0820525047961111	0.184742756373068
"206"	20600	0.105137415882794	0.0823063028449235	0.184637217803068
"207"	20700	0.104481358189264	0.0822071430955408	0.183951055156831
"208"	20800	0.104865095129138	0.0824308025362645	0.184038680119272
"209"	20900	0.105439722843692	0.0832193835320706	0.186936027252794
"210"	21000	0.106028366357162	0.0842953884905543	0.187912577014532
"211"	21100	0.106242251603721	0.0845970002613232	0.189843635794171
"212"	21200	0.106315205216588	0.0846548602694981	0.190650120504315
"213"	21300	0.107785195249451	0.0845513870316812	0.193276931088708
"214"	21400	0.108379521406751	0.085625164031186	0.194275882374132
"215"	21500	0.109818686317842	0.0855621276281454	0.195824450492506
"216"	21600	0.109111844859489	0.0853565613922496	0.194712528084689
"217"	21700	0.110824086042926	0.0853661512051981	0.196700018693672
"218"	21800	0.110724467590493	0.0853535194576736	0.196654584738591
"219"	21900	0.110833004260699	0.0857697353855162	0.196322754369113
"220"	22000	0.110860513623871	0.0858832114415169	0.195905636806559
"221"	22100	0.110384815318136	0.0859063112202961	0.196163931351398
"222"	22200	0.112003811474361	0.0859619735303287	0.198949217307712
"223"	22300	0.112669157373788	0.0860078362500855	0.19932231333179
"224"	22400	0.113542464411834	0.0866134066588271	0.201812251517121
"225"	22500	0.113333900472583	0.0883152224945458	0.203620585202477
"226"	22600	0.113271085029551	0.0890800706881325	0.203626106706237
"227"	22700	0.112846674856659	0.0893866126900067	0.203715647092108
"228"	22800	0.113175016113398	0.0906524195806293	0.206833091173135
"229"	22900	0.113638887682358	0.0912397845144457	0.208916058607184
"230"	23000	0.114241395171384	0.0910540924201046	0.208788339809243
"231"	23100	0.114640836557163	0.0907413456727889	0.211038190479336
"232"	23200	0.115273546328168	0.0911967451653481	0.210833693665009
"233"	23300	0.116247052474127	0.091717385691103	0.213120949149634
"234"	23400	0.116749508875376	0.0925247016225697	0.213291475453704
"235"	23500	0.117793622711467	0.0922576868890282	0.21387916395628
"236"	23600	0.117492445052472	0.0927134415758039	0.215067304674198
"237"	23700	0.117780136062025	0.0934853288962911	0.2159486498265
"238"	23800	0.119016581047005	0.0946813227055943	0.219044814992907
"239"	23900	0.119282677589309	0.0948908958243717	0.219493315767813
"240"	24000	0.119743488143642	0.0955540908290687	0.220191031198048
"241"	24100	0.120466489633163	0.0963126416840848	0.221152214614207
"242"	24200	0.120034057306532	0.0953681952797914	0.220719183552658
"243"	24300	0.119810432038979	0.0953626893887512	0.220425192770642
"244"	24400	0.120837908848468	0.0960010447954438	0.221224591124864
"245"	24500	0.122018773925602	0.0963210864636875	0.222493860346611
"246"	24600	0.123417692472048	0.0970313290306538	0.224405691074947
"247"	24700	0.123296569209455	0.0980688563826123	0.224427445948717
"248"	24800	0.124481703775444	0.0986418485057054	0.226285821298948
"249"	24900	0.12496770258951	0.099305412855552	0.227987636476409
"250"	25000	0.125946468956043	0.0991416521871837	0.229156304941598
"251"	25100	0.127108352865164	0.0994219312116951	0.230468801897012
"252"	25200	0.127224349844702	0.0998031982243492	0.231658603200311
"253"	25300	0.127378858873761	0.100251358114679	0.23127303586871
"254"	25400	0.128420003864257	0.0991328229958356	0.231091423463995
"255"	25500	0.128318638822174	0.0998874208270673	0.232725654055254
"256"	25600	0.127273182385057	0.0997729872624678	0.231096263114387
"257"	25700	0.127775517397976	0.10062983122775	0.231401505437059
"258"	25800	0.128451190508841	0.100981858610626	0.231119902914372
"259"	25900	0.128475353201664	0.101990197308855	0.23235567650615
"260"	26000	0.130471210650074	0.102978908683351	0.23371710691863
"261"	26100	0.131020876350477	0.103712209760587	0.23638476130051
"262"	26200	0.132263073565978	0.103931859411158	0.238263066597777
"263"	26300	0.132891993609785	0.104325636652796	0.238392270791811
"264"	26400	0.133069103174966	0.104454646218769	0.237518789504647
"265"	26500	0.133705686786031	0.104816116583746	0.238805872696406
"266"	26600	0.134328938342513	0.105008262343464	0.238472635047223
"267"	26700	0.134934530626466	0.105946063929471	0.239342615238498
"268"	26800	0.134742225934264	0.106634632098311	0.239025028038976
"269"	26900	0.135339025492082	0.108123067060677	0.242220376706301
"270"	27000	0.135788228941971	0.109668849813286	0.244989935820896
"271"	27100	0.135444444468518	0.111561917322229	0.245329961279782
"272"	27200	0.136897960115191	0.112032946356794	0.248864384079459
"273"	27300	0.136516085072172	0.112182194894669	0.247621480556079
"274"	27400	0.137707441759308	0.11284979428769	0.253782471494337
"275"	27500	0.136744802254455	0.113614754856335	0.25364195484067
"276"	27600	0.136705048089237	0.114347907282556	0.253469885244316
"277"	27700	0.138348820544985	0.114111029871911	0.254823293066772
"278"	27800	0.13878973841795	0.11423726385442	0.254804981308681
"279"	27900	0.140012710336878	0.114967287514956	0.255107412445496
"280"	28000	0.140186548140989	0.116046449916136	0.256228873139241
"281"	28100	0.140822623372652	0.116939640063048	0.25707853528403
"282"	28200	0.140987859819231	0.118309305842629	0.259252852019573
"283"	28300	0.141988091297454	0.118878158598032	0.261478778113485
"284"	28400	0.142928851334493	0.119033655637738	0.262398275272863
"285"	28500	0.142514629217101	0.119488860673765	0.265579754017544
"286"	28600	0.143065796505666	0.120117144335519	0.26714157529518
"287"	28700	0.143954799771298	0.120039521196245	0.270119462116967
"288"	28800	0.144164491448892	0.119837597060266	0.269338550381285
"289"	28900	0.145503222005341	0.121473872569077	0.272816528849776
"290"	29000	0.145757115137914	0.12136381864561	0.271613176023131
"291"	29100	0.145372009912087	0.122373942697844	0.271410610326153
"292"	29200	0.144423079687693	0.124049498955379	0.271120118737916
"293"	29300	0.145337929581665	0.124707378316388	0.269974227604261
"294"	29400	0.147194929453535	0.126225575026388	0.273857844819366
"295"	29500	0.146178806898672	0.127553272108108	0.275020036393735
"296"	29600	0.147164015252365	0.129573766818745	0.279103350637551
"297"	29700	0.147795701979508	0.129485494870535	0.278053176928027
"298"	29800	0.147682360670105	0.129661716604055	0.278065909267918
"299"	29900	0.147933594558755	0.130324539893192	0.277772196058535
"300"	30000	0.148950039671975	0.130400232105343	0.279578508178032
"301"	30100	0.149893371687265	0.130352547990442	0.279087623463225
"302"	30200	0.151721753274022	0.13056697146035	0.281681078996913
"303"	30300	0.152458090648546	0.130636256521036	0.283322656184768
"304"	30400	0.154298739007446	0.130196844982137	0.285054759703597
"305"	30500	0.155618690329863	0.131231763011177	0.287179958285614
"306"	30600	0.155356615537177	0.131149752326986	0.288326627027048
"307"	30700	0.15525741900925	0.13080734450148	0.287765302889719
"308"	30800	0.156232180272969	0.131417951994327	0.288025258985519
"309"	30900	0.156442383256829	0.132084205875196	0.290785831062924
"310"	31000	0.158147447397488	0.133839958071309	0.296033913511826
"311"	31100	0.159106106808951	0.136261685343177	0.299997296002839
"312"	31200	0.159954077620617	0.136512894791664	0.299601530191244
"313"	31300	0.161131004394993	0.137054010325032	0.301347860545974
"314"	31400	0.1609647580333	0.137958435401509	0.303752178365134
"315"	31500	0.160027663948684	0.137880524963999	0.303363747990358
"316"	31600	0.160676562651874	0.138692667802373	0.303750053749346
"317"	31700	0.161539348562401	0.139665213510872	0.306491296209585
"318"	31800	0.160564373698909	0.140570030563166	0.304061699773964
"319"	31900	0.162504451929116	0.140557259185815	0.307757195856532
"320"	32000	0.162644869309132	0.140944190373731	0.309048750415081
"321"	32100	0.163660313021958	0.141687801548054	0.311331118156837
"322"	32200	0.164033809425897	0.142983705695475	0.3153556169117
"323"	32300	0.165357043495199	0.14295831513228	0.317298373875645
"324"	32400	0.165937254873939	0.143934116253338	0.319122222241816
"325"	32500	0.167722900780844	0.144568310223573	0.32038860939681
"326"	32600	0.170523089637925	0.144279581761721	0.32272680425639
"327"	32700	0.169454882315734	0.144891019926599	0.321466657313827
"328"	32800	0.170959777893967	0.145622361688162	0.323776649946731
"329"	32900	0.171426808665722	0.146483503651254	0.324624324090931
"330"	33000	0.172346656352288	0.145773224049476	0.324233231053293
"331"	33100	0.173249107511046	0.146381178673747	0.326885325620113
"332"	33200	0.172974906253196	0.146537080441609	0.327384316752594
"333"	33300	0.173274099010187	0.147131588441691	0.329598921662017
"334"	33400	0.174221510433177	0.147853956192776	0.330713624995433
"335"	33500	0.175912147932175	0.148206579308187	0.332549445998327
"336"	33600	0.175399321031338	0.14939323695013	0.333216255405033
"337"	33700	0.175574232197956	0.149860876962188	0.333649394573261
"338"	33800	0.175352710244748	0.150835141901872	0.335642524768908
"339"	33900	0.174999770869797	0.151183371339804	0.336415028092062
"340"	34000	0.175178797901004	0.15210115099915	0.33742781471233
"341"	34100	0.174858843916022	0.152869646338746	0.338395290320939
"342"	34200	0.174890012650748	0.153904685540344	0.340193963169622
"343"	34300	0.176753672481938	0.154873638536887	0.342196040577138
"344"	34400	0.177573300750144	0.15526348391125	0.343749936718535
"345"	34500	0.177380623022685	0.157761294347003	0.347629559267544
"346"	34600	0.176919983901969	0.158836179305278	0.347307825418022
"347"	34700	0.17665546995332	0.158108403936163	0.345302130804424
"348"	34800	0.178150318907676	0.158966197853594	0.345595161232483
"349"	34900	0.178812960915228	0.159210199399069	0.346750311522808
"350"	35000	0.177710103763368	0.160061202009115	0.344245880788205
"351"	35100	0.179068868914938	0.161763138954233	0.347823952690054
"352"	35200	0.180850912867905	0.162022518418645	0.35105229338799
"353"	35300	0.18218055684794	0.162168904685983	0.3518567048501
"354"	35400	0.182805500449597	0.163294969742636	0.35603223192007
"355"	35500	0.181870493098517	0.164533465067609	0.354776888601802
"356"	35600	0.182236423418721	0.164832885059678	0.353958878232757
"357"	35700	0.182202580301758	0.165508636629871	0.353823274004538
"358"	35800	0.18221162364619	0.1666685287635	0.355376838101438
"359"	35900	0.181639474664512	0.166708258671048	0.356025002176714
"360"	36000	0.183961858144885	0.1672086704434	0.358770891182941
"361"	36100	0.183554315756929	0.167868703467037	0.356890348425604
"362"	36200	0.184951355430526	0.167170308114027	0.358536984530598
"363"	36300	0.184715411414216	0.167403041381368	0.359395426350172
"364"	36400	0.185241244744217	0.167224526523963	0.359984975238451
"365"	36500	0.185508034685266	0.167088166119762	0.359442536974148
"366"	36600	0.186282007435084	0.16859575043885	0.360290934655608
"367"	36700	0.186969002712167	0.168414829739554	0.360806549223203
"368"	36800	0.186957854608079	0.170546858457853	0.362071633095708
"369"	36900	0.185915097395973	0.171674316807994	0.361419775434763
"370"	37000	0.18622975623495	0.171764335318649	0.361288425596129
"371"	37100	0.187244567360367	0.171229375611426	0.360234282710908
"372"	37200	0.187797244912575	0.172090429821722	0.361625151050237
"373"	37300	0.188212559441277	0.1723238195763	0.3598156061946
"374"	37400	0.188102223310716	0.1729099385936	0.358929254260613
"375"	37500	0.18829696244971	0.17257788961481	0.357501854794061
"376"	37600	0.188325050861302	0.172580966987188	0.359710738531793
"377"	37700	0.188244602658358	0.172570537864586	0.361619729222321
"378"	37800	0.188829223082987	0.174027720757407	0.361882053875862
"379"	37900	0.188790585671605	0.173815758949926	0.360939429422725
"380"	38000	0.189887550334405	0.174141048871961	0.364622730642102
"381"	38100	0.191243705740172	0.174920679672754	0.366688437728453
"382"	38200	0.192677372967106	0.177025962551804	0.370492888967926
"383"	38300	0.193484646526835	0.176917420064281	0.369860749180945
"384"	38400	0.195325265061692	0.177154456768434	0.370664756457835
"385"	38500	0.195780023201798	0.177510345155345	0.370536089704797
"386"	38600	0.196342874378828	0.178489758297287	0.372923690491695
"387"	38700	0.197278649118266	0.180376998907694	0.375188063628293
"388"	38800	0.197638605610697	0.181140556222387	0.376528824613236
"389"	38900	0.198679601348266	0.182239849832038	0.379107385599728
"390"	39000	0.19883786371919	0.182285235462526	0.378353477067773
"391"	39100	0.198736019145097	0.181241088976782	0.374726817141595
"392"	39200	0.199935636926149	0.182753506724735	0.377785234255489
"393"	39300	0.20077511147545	0.182555937106586	0.381353392855646
"394"	39400	0.201963760101761	0.182296724993029	0.381966504613974
"395"	39500	0.202614677481698	0.182397815609166	0.382911546999267
"396"	39600	0.20270411069368	0.182461164429708	0.381721954398831
"397"	39700	0.202696769185139	0.18286991563034	0.382559262151984
"398"	39800	0.203216875086288	0.182570571484907	0.379027219030632
"399"	39900	0.202327200147446	0.18307772773413	0.378030322702482
"400"	40000	0.20198768909852	0.184115864132071	0.378126793168944
"401"	40100	0.202346644084844	0.185301028526499	0.381160955831565
"402"	40200	0.202752109469212	0.185328044072599	0.379548650694259
"403"	40300	0.20408792215059	0.185432037170353	0.381246284495588
"404"	40400	0.204685013176654	0.185173801832686	0.379570827956645
"405"	40500	0.205289532723117	0.187387081459836	0.383014052291537
"406"	40600	0.205641015003999	0.190436073552669	0.387533692103894
"407"	40700	0.206196437774813	0.190331246244179	0.386730460763788
"408"	40800	0.207321090503848	0.191349901278334	0.389502459435355
"409"	40900	0.20830708599546	0.191134172960423	0.388932575184458
"410"	41000	0.209305208350296	0.191888839240215	0.389292073891744
"411"	41100	0.210020841652248	0.192957623938505	0.391047574689927
"412"	41200	0.209571166795259	0.194067557011807	0.389719950280356
"413"	41300	0.211128454848202	0.193619084753905	0.390227611633042
"414"	41400	0.211685114445586	0.194694339850289	0.391528573259405
"415"	41500	0.213536926468133	0.196252517373785	0.396483331532526
"416"	41600	0.213902330720584	0.197259250057324	0.398891738438476
"417"	41700	0.214003541305158	0.197227742966097	0.398108701957135
"418"	41800	0.215529041425894	0.19652197994734	0.399879933694474
"419"	41900	0.216384793086815	0.197541351628872	0.398781015664243
"420"	42000	0.218683119369815	0.19719177312181	0.401504838469005
"421"	42100	0.220424172810772	0.197331047093184	0.404645856988769
"422"	42200	0.220856842457674	0.199525340525354	0.407979073422797
"423"	42300	0.221769553519961	0.199592646285831	0.408262740070023
"424"	42400	0.22152765588087	0.199749642191144	0.408948893187017
"425"	42500	0.221918081550535	0.200547173500401	0.410120450662174
"426"	42600	0.221894947525574	0.203130642439981	0.410081497625103
"427"	42700	0.222355691368513	0.203028020062568	0.412068078108089
"428"	42800	0.223070875813691	0.202595863690977	0.416312728945722
"429"	42900	0.222691603018085	0.202154465518974	0.414802690143375
"430"	43000	0.222563138414339	0.202418840357834	0.416209283751529
"431"	43100	0.223501679530416	0.203824120338861	0.419257795476223
"432"	43200	0.224950054200201	0.204598430227762	0.420895512761371
"433"	43300	0.22615723374628	0.205590445745667	0.425404779556168
"434"	43400	0.223780300719549	0.205321396004707	0.421790616746548
