"V1"	"V2"	"V3"
"1"	-0.140263298774538	0.130650966714379	-0.00961233206015941
"2"	-0.0736196515208372	0.0754682363235291	0.00184858480269189
"3"	-0.0948389571576287	0.0761538209766897	-0.018685136180939
"4"	-0.289169794844826	0.286252107778999	-0.00291768706582729
"5"	0.231196982816262	-0.21798585682138	0.0132111259948819
"6"	0.158240918081357	-0.168803374377911	-0.0105624562965542
"7"	-0.38966459304794	0.401280429675595	0.0116158366276554
"8"	-0.0958368453658597	0.122428820661016	0.0265919752951565
"9"	0.383316013304487	-0.385072194414085	-0.0017561811095978
"10"	-0.182825553636984	0.175953188506884	-0.00687236513010009
"11"	0.307113597737567	-0.301268295269197	0.00584530246836995
"12"	0.0150972311358281	0.0161387387242053	0.0312359698600333
"13"	0.148114528408253	-0.147909978463199	0.000204549945053867
"14"	-0.177907094094386	0.164418195513373	-0.0134888985810129
"15"	-0.0638233107709815	0.0584215154906939	-0.00540179528028756
"16"	0.45192845333021	-0.465431127350102	-0.013502674019892
"17"	0.0198479855290306	-0.0345591424348812	-0.0147111569058506
"18"	0.206808865535979	-0.220264122929881	-0.0134552573939016
"19"	-0.233404663749439	0.241300383063828	0.00789571931438918
"20"	-0.0565942713625722	0.0555369093520504	-0.0010573620105218
"21"	0.0222838523554064	-0.0186973017671064	0.00358655058830007
"22"	-0.211992629767198	0.187303658681152	-0.0246889710860457
"23"	-0.0698871086023319	0.0502700711178202	-0.0196170374845117
"24"	-9.04151550796574e-05	-0.0108579939329119	-0.0109484090879916
"25"	0.109174177140891	-0.101048521592691	0.00812565554820055
"26"	-0.126221146695053	0.0987215802584474	-0.0274995664366059
"27"	-0.062843558248309	0.0554733339280942	-0.00737022432021477
"28"	0.18352176487622	-0.185708369300282	-0.00218660442406152
"29"	0.431533078818852	-0.416876148504027	0.0146569303148241
"30"	-0.0833197242227704	0.0998883116215158	0.0165685873987454
"31"	0.0932948450103563	-0.0901836794222713	0.00311116558808501
"32"	-0.138426300857188	0.139644781015953	0.00121848015876433
"33"	0.328070929044701	-0.346617248060713	-0.018546319016012
"34"	0.118226580703982	-0.107275940108985	0.0109506405949972
"35"	0.126279784581073	-0.139295701735453	-0.0130159171543797
"36"	0.343604961398499	-0.358637294032768	-0.0150323326342698
"37"	0.060441961281418	-0.0589822613843287	0.00145969989708928
"38"	0.396028059967716	-0.395401410389557	0.0006266495781585
"39"	-0.292693571534329	0.297267098285435	0.00457352675110578
"40"	-0.163896075073006	0.165421597598092	0.00152552252508631
