"V1"	"V2"	"V3"	"V4"	"V5"	"V6"
"131"	100	1	13100	0.0106537670845747	0.0102289364436958	0.00243533833541218
"132"	100	1	13200	0.0106872697267753	0.0102917129686759	0.00243381171776298
"133"	100	1	13300	0.010924209110088	0.010461957225337	0.00250421671103133
"134"	100	1	13400	0.0110449091711963	0.0105110864227045	0.00255921565186895
"135"	100	1	13500	0.0110514011852749	0.0105353459287315	0.00262349233881541
"136"	100	1	13600	0.0113029767210242	0.0108917700424734	0.00272396047766487
"137"	100	1	13700	0.0113179769361313	0.0108992695477224	0.00252506569122518
"138"	100	1	13800	0.0115251978142158	0.0110704484398715	0.0025467673470373
"139"	100	1	13900	0.0116028148471571	0.0110190231615643	0.00262034643031985
"140"	100	1	14000	0.0117659544267105	0.0108906153783544	0.00258083225885242
"141"	100	1	14100	0.0119588437369444	0.0113246974786187	0.00262488858420118
"142"	100	1	14200	0.0120545680156264	0.0113040182124387	0.00258587284385522
"143"	100	1	14300	0.0121796116265622	0.0111792814972833	0.00249927155113125
"144"	100	1	14400	0.0122913549777999	0.0112349053908754	0.00248337743117873
"145"	100	1	14500	0.0120227550540308	0.0115339300569418	0.00252178750466717
"146"	100	1	14600	0.0121539325632045	0.011617135262284	0.00243453132091059
"147"	100	1	14700	0.0121131275316289	0.0118323327435251	0.00250945191499817
"148"	100	1	14800	0.0122578297059974	0.0118569169361486	0.00241554423162107
"149"	100	1	14900	0.0122855666723947	0.0118508274403337	0.0024112484707809
"150"	100	1	15000	0.0124044725631657	0.0117446193358587	0.00231686660740855
"151"	100	1	15100	0.0125266056809699	0.011742462390057	0.00232933934512436
"152"	100	1	15200	0.0126562756525647	0.0118784283264324	0.00228771347729447
"153"	100	1	15300	0.0129727756861182	0.0122085406724305	0.0023958334851489
"154"	100	1	15400	0.0131362504298085	0.0121825303834999	0.00245228264380608
"155"	100	1	15500	0.0130807406460537	0.0125410749068771	0.00251937670205817
"156"	100	1	15600	0.0131195510674458	0.0126886136695458	0.00264258600899414
"157"	100	1	15700	0.0132493206957815	0.0126731803895971	0.00269709246702814
"158"	100	1	15800	0.0135097825397753	0.0125287725798727	0.00267089133575719
"159"	100	1	15900	0.0137391708822198	0.0126777415633018	0.00260095123847633
"160"	100	1	16000	0.0139216807362883	0.0128437200536408	0.00258845252154911
"161"	100	1	16100	0.0139881734920904	0.0132204129964759	0.00261684032509096
"162"	100	1	16200	0.014075150344447	0.0133856425079206	0.00255797073026179
"163"	100	1	16300	0.0142263413272438	0.0135170444260423	0.00261011279027136
"164"	100	1	16400	0.0142490797431983	0.0133606604392363	0.00246423601946267
"165"	100	1	16500	0.0142639461632326	0.0133475401054979	0.00239946086738907
"166"	100	1	16600	0.014460007259381	0.013455770996285	0.00240637173545925
"167"	100	1	16700	0.0148306777098771	0.0137472102970824	0.00237129046709543
"168"	100	1	16800	0.0148430727231129	0.0140784869375267	0.00246392928665456
"169"	100	1	16900	0.0148227168365841	0.0140463753166787	0.00238809371610805
"170"	100	1	17000	0.0148154347690129	0.0143978842447718	0.00237636836147022
"171"	100	1	17100	0.014807258879891	0.0143908460703328	0.00234086392286266
"172"	100	1	17200	0.0147334200734589	0.0145423279063671	0.0023231929358885
"173"	100	1	17300	0.0148791743080421	0.0147251115733127	0.00215480315034165
"174"	100	1	17400	0.015215902862285	0.0147933236141654	0.00217136486552363
"175"	100	1	17500	0.0152755828037071	0.0149105399451729	0.00215851372587703
"176"	100	1	17600	0.0155386764628708	0.0150185820147185	0.00216782375507803
"177"	100	1	17700	0.0155545351656308	0.0151251162627543	0.00226586443502138
"178"	100	1	17800	0.0156939819157903	0.0153485312705598	0.00230878574846627
"179"	100	1	17900	0.015706508889281	0.0152811371001306	0.00237695233383439
"180"	100	1	18000	0.01563519706299	0.0156116181969631	0.00238248437929148
"181"	100	1	18100	0.0158187479147987	0.0157435720913958	0.00249991904078693
"182"	100	1	18200	0.0158988870022636	0.0158766701243486	0.00254247111165734
"183"	100	1	18300	0.015771945867867	0.0159291551232952	0.00254126359932025
"184"	100	1	18400	0.0161144339357183	0.015917085333815	0.0025418834909968
"185"	100	1	18500	0.0160553284483985	0.0159836058053112	0.00254318254678734
"186"	100	1	18600	0.0161959199646518	0.0162576797380117	0.00257587440303
"187"	100	1	18700	0.0162345196795535	0.0164229967879875	0.00253095499736366
"188"	100	1	18800	0.0165612054972052	0.0161528851871316	0.00249750584775999
"189"	100	1	18900	0.0166261096125016	0.0162253961771274	0.00250357664585166
"190"	100	1	19000	0.0164163664051001	0.0165687300857165	0.00248898943380829
"191"	100	1	19100	0.016552506598869	0.0167463505043905	0.00251730634523622
"192"	100	1	19200	0.0164195763173532	0.0170235956009856	0.00247965191235566
"193"	100	1	19300	0.0164832888222352	0.0171177526692505	0.00246061784194711
"194"	100	1	19400	0.0164647357972945	0.0169338715515893	0.00249063441700237
"195"	100	1	19500	0.0165107076056094	0.0169066156076482	0.00254934209060988
"196"	100	1	19600	0.0166218494354969	0.0168605008363104	0.00246590761193481
"197"	100	1	19700	0.0168398106652345	0.0171347375996823	0.00254399203299959
"198"	100	1	19800	0.0168768065264481	0.0172947322827951	0.00263093626776938
"199"	100	1	19900	0.017026816056426	0.0172269400072091	0.00265221741881536
"200"	100	1	20000	0.0170911045178113	0.01738467426931	0.00260756578055035
"201"	100	1	20100	0.0170059607390382	0.0173816239974679	0.00267891584544163
"202"	100	1	20200	0.0170211187763957	0.0174945898445763	0.0026632999956434
"203"	100	1	20300	0.0170535219925491	0.0174972283577414	0.00265337208010194
"204"	100	1	20400	0.017082043438387	0.0177070550393042	0.00262876620507585
"205"	100	1	20500	0.0171115004157345	0.0175006241757116	0.00250906103270083
"206"	100	1	20600	0.0171278635011501	0.0174760611488304	0.00250761646844753
"207"	100	1	20700	0.0171227499479321	0.017542087158183	0.00255495441223253
"208"	100	1	20800	0.0172872360758032	0.0176647495771869	0.00255956940944175
"209"	100	1	20900	0.0177241487274457	0.0176806708594452	0.00252844703751829
"210"	100	1	21000	0.0177743643876444	0.0179308655291499	0.00259994961589603
"211"	100	1	21100	0.0177718990027149	0.0177568312289376	0.00257898782668256
"212"	100	1	21200	0.0179376697026875	0.0178855056370405	0.00248253542615413
"213"	100	1	21300	0.0180993320701041	0.0176018169224588	0.00258279850867108
"214"	100	1	21400	0.0181546461072858	0.0175950979158258	0.00252162174204507
"215"	100	1	21500	0.0181843606729164	0.0175466107854354	0.00248777465049091
"216"	100	1	21600	0.0182193219218692	0.0175788072916926	0.00253969821323155
"217"	100	1	21700	0.0182129075406935	0.0176446112668169	0.0026101068749646
"218"	100	1	21800	0.0183283724139473	0.0175589258872521	0.00263791339404557
"219"	100	1	21900	0.018410712930158	0.0177337199003889	0.00267128947320299
"220"	100	1	22000	0.0185527670102133	0.0178963885632124	0.00264346474829563
"221"	100	1	22100	0.0186325717626461	0.0179287812884582	0.00266920512498662
"222"	100	1	22200	0.0185595402988528	0.018059051218832	0.00260960426626606
"223"	100	1	22300	0.0186435159330208	0.0180479426430199	0.00260899384212267
"224"	100	1	22400	0.0186240762982117	0.0180761106637399	0.00254610381544093
"225"	100	1	22500	0.018905625264282	0.0180347109347651	0.00245896383010254
"226"	100	1	22600	0.0191929526087868	0.0180334820892924	0.00244751722727927
"227"	100	1	22700	0.0192882200242957	0.0181924632198667	0.00248857619030972
"228"	100	1	22800	0.0193021874505936	0.018411002384466	0.00246473607993048
"229"	100	1	22900	0.0194105405340861	0.0185024394216902	0.00251871741922983
"230"	100	1	23000	0.019447242894954	0.0188413161671108	0.00250848095621503
"231"	100	1	23100	0.019558852591967	0.0188940539350906	0.00250176100956236
"232"	100	1	23200	0.0195613503883935	0.0186578652469455	0.00246288998756973
"233"	100	1	23300	0.0198683354660594	0.0188582193301418	0.00235598042030752
"234"	100	1	23400	0.0199416151695256	0.0189497286118672	0.00233338036823923
"235"	100	1	23500	0.0200749376896715	0.0190999650062171	0.00223712662317504
"236"	100	1	23600	0.0201211115579674	0.0191879008279065	0.00229731985092005
"237"	100	1	23700	0.0200046901190137	0.0191688650256164	0.00242095979101518
"238"	100	1	23800	0.0199455162786504	0.0190640540379422	0.00239392592473766
"239"	100	1	23900	0.0202455982021767	0.0190794660703111	0.00235648556235008
"240"	100	1	24000	0.0202675933917527	0.01918428434059	0.00231020144607601
"241"	100	1	24100	0.0203694690548937	0.0191158081646658	0.0023507320357143
"242"	100	1	24200	0.0204778557416965	0.0190828777248858	0.00226035863611382
"243"	100	1	24300	0.0200746786324971	0.019419913402027	0.00236992845847286
"244"	100	1	24400	0.0200787914332319	0.0195218061913687	0.00246341955555229
"245"	100	1	24500	0.0202010886398323	0.0199086886375892	0.00253558204109267
"246"	100	1	24600	0.0204079114194795	0.019766182433344	0.00258733697386051
"247"	100	1	24700	0.0203689854038389	0.0200001281199196	0.00260769949457975
"248"	100	1	24800	0.0204137202940105	0.0198969107727579	0.002574981523444
"249"	100	1	24900	0.0203806393199155	0.0199242869568047	0.00260613704352257
"250"	100	1	25000	0.0205075632585196	0.0196109694043116	0.00258046465800693
"251"	100	1	25100	0.0204521858683534	0.0195602723947411	0.00260244010026868
"252"	100	1	25200	0.0207174849198241	0.0195070200128488	0.00259794337719315
"253"	100	1	25300	0.0206616265183555	0.0192538751919734	0.00258925405905994
"254"	100	1	25400	0.0204684611313718	0.0191424679897793	0.00253715905375733
"255"	100	1	25500	0.0205551487982347	0.0191049963987321	0.00247510180260327
"256"	100	1	25600	0.0204136006839166	0.0191941559947559	0.00248972817182824
"257"	100	1	25700	0.0206051125620369	0.0191497483207214	0.00240854872041082
"258"	100	1	25800	0.0203369393292697	0.0190539633251742	0.00221100697331438
"259"	100	1	25900	0.0204105726038673	0.0195625551316177	0.00221840067864328
"260"	100	1	26000	0.0204534473628419	0.0196152532317388	0.00223824071907864
"261"	100	1	26100	0.0206543685703101	0.0196348797534957	0.00227822439700353
"262"	100	1	26200	0.02073614243046	0.0197245237746537	0.00227871778806692
"263"	100	1	26300	0.0208426644925236	0.0196350381001167	0.00225383171256849
"264"	100	1	26400	0.0207913018899954	0.0196924700474735	0.00227586762102529
"265"	100	1	26500	0.0207946236386054	0.0199738742492999	0.0022447108397945
"266"	100	1	26600	0.0205102013841921	0.0200456659584578	0.00241379305021571
"267"	100	1	26700	0.0205816389380685	0.0203147045186038	0.00232832685685606
"268"	100	1	26800	0.0209493163584169	0.0205457199025798	0.00235961975843575
"269"	100	1	26900	0.020837971224183	0.0206802431686873	0.00243957089162614
"270"	100	1	27000	0.0211994898088987	0.0210316463027531	0.00247161222887451
"271"	100	1	27100	0.021091792288016	0.0213460412474636	0.0025883809169812
"272"	100	1	27200	0.0211392343748558	0.0214869591558363	0.00249817355021512
"273"	100	1	27300	0.0211655837901003	0.0217138242685311	0.00246916961114685
"274"	100	1	27400	0.0214424983236249	0.0215847628783822	0.00248435664248447
"275"	100	1	27500	0.0216484933544128	0.0216197841653698	0.00252999156341552
"276"	100	1	27600	0.0216624919938102	0.0217619000793413	0.00249951328386105
"277"	100	1	27700	0.0217521345930527	0.0215557995761686	0.00250366915733772
"278"	100	1	27800	0.0219109970041425	0.0219070258441094	0.00251432212717736
"279"	100	1	27900	0.0217391694959704	0.021905303555705	0.00249902481327351
"280"	100	1	28000	0.0217808220615412	0.0218820617773736	0.0024817971034448
"281"	100	1	28100	0.021608645239043	0.0221865942017572	0.00245709873281101
"282"	100	1	28200	0.0215419743375963	0.0224896143031704	0.00245725065546987
"283"	100	1	28300	0.0215306523761663	0.0227700444805149	0.00238431113497598
"284"	100	1	28400	0.0215300521759042	0.0226229093414468	0.002512685505972
"285"	100	1	28500	0.0216912372330391	0.0225221169084624	0.00260532161321268
"286"	100	1	28600	0.0218992602744621	0.0226917895051626	0.00256212226392057
"287"	100	1	28700	0.0221696915035671	0.0227314897495694	0.00257060303123356
"288"	100	1	28800	0.0221095400924879	0.0227501139678285	0.00258132434599924
"289"	100	1	28900	0.0223203684850088	0.0225680475612895	0.00247649807084292
"290"	100	1	29000	0.0225091548027274	0.0226499548747523	0.00251274282832478
"291"	100	1	29100	0.0228337819993548	0.022836080510278	0.00264149873781963
"292"	100	1	29200	0.0232010611056903	0.0226622400119424	0.00270292928449651
"293"	100	1	29300	0.0232640093128703	0.0227291231754533	0.002641824868367
"294"	100	1	29400	0.0233012021670699	0.0229675841804094	0.00269206897942439
"295"	100	1	29500	0.0232914742512754	0.0229505759723008	0.00278296247549869
"296"	100	1	29600	0.0233227958455922	0.0227317546702772	0.00272114959704431
"297"	100	1	29700	0.0234010036951087	0.0229753326860704	0.00280801806969664
"298"	100	1	29800	0.0235610425827016	0.0230239337144121	0.00273264808831923
"299"	100	1	29900	0.0235846309570897	0.0231741175730107	0.00265631351030314
"300"	100	1	30000	0.0237831479485661	0.0230720772759274	0.00267171979716404
"301"	100	1	30100	0.0234229878213095	0.0230993288329648	0.00254976502132387
"302"	100	1	30200	0.0236517645486999	0.0234155219364403	0.00265887199994121
"303"	100	1	30300	0.0237117948403007	0.0234698065714846	0.0025806602160339
"304"	100	1	30400	0.0236056726563612	0.023724617570877	0.00252827242767561
"305"	100	1	30500	0.0237610499954117	0.023917290172704	0.00258282413682082
"306"	100	1	30600	0.0236560257044573	0.0239012394307519	0.00264876907906283
"307"	100	1	30700	0.0237761297192783	0.0241095286149054	0.00264145389756089
"308"	100	1	30800	0.0236652344729113	0.0241330129890854	0.0026196502576774
"309"	100	1	30900	0.0234602513604576	0.0244161835668415	0.00257467550100565
"310"	100	1	31000	0.0235413481058231	0.0245798142677127	0.00251508794242177
"311"	100	1	31100	0.0235549420255592	0.0244082481317947	0.00259670390754592
"312"	100	1	31200	0.0238408022843836	0.0245417839777609	0.00256322273720071
"313"	100	1	31300	0.0240369386307549	0.0247216160815635	0.00251001533488657
"314"	100	1	31400	0.0241457778256327	0.0247520975094647	0.00256720171580569
"315"	100	1	31500	0.0245402432191055	0.0250818939598459	0.0027043030414193
"316"	100	1	31600	0.0246703033012981	0.0248500868295713	0.00273694079798765
"317"	100	1	31700	0.024909032662078	0.0250978647735689	0.0026422163739184
"318"	100	1	31800	0.0248864281231585	0.0253678052228854	0.00268578107229823
"319"	100	1	31900	0.0250469887998307	0.0255089432557483	0.00266096402518913
"320"	100	1	32000	0.0249351279509456	0.0255456426637226	0.00267861965385054
"321"	100	1	32100	0.0249403569317372	0.0254862264387629	0.00267749122966094
"322"	100	1	32200	0.0250943979247608	0.0253274723342225	0.00289021447200746
"323"	100	1	32300	0.025110855624936	0.0249568240792136	0.00267315611823286
"324"	100	1	32400	0.0252574604500755	0.0248891147256431	0.00275200516998185
"325"	100	1	32500	0.0254210531822377	0.0248688593519374	0.00267045049831008
"326"	100	1	32600	0.0252733979868986	0.0249145019533337	0.00266687638619481
"327"	100	1	32700	0.0252754901856625	0.0248301815761804	0.00264918610932478
"328"	100	1	32800	0.0254868776134079	0.0249913072117253	0.00270801557758934
"329"	100	1	32900	0.0255745536350921	0.0248212787402333	0.00271504857464034
"330"	100	1	33000	0.0256351259653267	0.0246308933226504	0.00263935732004445
"331"	100	1	33100	0.0255706543384434	0.0247763882011746	0.00258530511843467
"332"	100	1	33200	0.0257331099538493	0.024865999880292	0.00253710065314485
"333"	100	1	33300	0.0259096628698546	0.0249862941932294	0.00263351409827371
"334"	100	1	33400	0.0259157621306069	0.0250002148152826	0.002663247940777
"335"	100	1	33500	0.0258514393048526	0.0256420058138451	0.00262394909865883
"336"	100	1	33600	0.0259434169144478	0.0257182331765386	0.00270356508055783
"337"	100	1	33700	0.0257815496834605	0.0255222018799952	0.00266053354093228
"338"	100	1	33800	0.0258146783798628	0.0256389254061854	0.00269387722593679
"339"	100	1	33900	0.0261791667826595	0.0254675040829169	0.00272802612331131
"340"	100	1	34000	0.0260217257720071	0.025740750980974	0.00280073283624771
"341"	100	1	34100	0.0262109133665287	0.025673048056387	0.00268590808305709
"342"	100	1	34200	0.0264692738305722	0.0255416864182826	0.00271317993435683
"343"	100	1	34300	0.026403957371952	0.0256279950782919	0.00262305361019592
"344"	100	1	34400	0.0263685482604435	0.0257560482569624	0.00257484491147285
"345"	100	1	34500	0.0264774278891172	0.0259347549236654	0.00249096095095976
"346"	100	1	34600	0.0263978686711405	0.0260568295952022	0.00252859709484281
"347"	100	1	34700	0.0267004551415846	0.0260576418578208	0.00264644783873102
"348"	100	1	34800	0.0269618545178519	0.0261027715329449	0.00264856155416306
"349"	100	1	34900	0.0269580366990146	0.0260954900357045	0.00261701120651001
"350"	100	1	35000	0.0271000068126132	0.0262937277919334	0.00272743100970952
"351"	100	1	35100	0.0272874528142667	0.026134640249781	0.00273675242259822
"352"	100	1	35200	0.0270516544411144	0.0264208175652873	0.00268516230508174
"353"	100	1	35300	0.0271525358397608	0.0260817023690916	0.00274792061878694
"354"	100	1	35400	0.0272386119578112	0.0260860591239917	0.00267026370592852
"355"	100	1	35500	0.0274079125016586	0.0262658427550366	0.00272620446893425
"356"	100	1	35600	0.0274348728894172	0.026290519948745	0.00263798239391408
"357"	100	1	35700	0.0274923654192278	0.0264210872534752	0.00263006597417476
"358"	100	1	35800	0.0273709822706651	0.0266348407076738	0.00255327937437171
"359"	100	1	35900	0.0274882095757788	0.0265466904650677	0.00259063480318755
"360"	100	1	36000	0.0272571071166063	0.0266072236469267	0.00269836142527263
"361"	100	1	36100	0.027167264668274	0.0268434532466116	0.00275399401332192
"362"	100	1	36200	0.0273564106445581	0.0268719347013347	0.00266576055855259
"363"	100	1	36300	0.0277183619726143	0.027114654742496	0.00258543684754076
"364"	100	1	36400	0.0275480894473546	0.0273447455282634	0.00251550708545917
"365"	100	1	36500	0.0275642290369743	0.0275577518324363	0.00253960925237891
"366"	100	1	36600	0.0276352545021193	0.0275221768205188	0.00253544711284108
"367"	100	1	36700	0.0277588359108733	0.0275002011595928	0.00255506432372515
