"V1"	"V2"	"V3"
"1"	0.501723464457923	0.499037768094961	1.00076123255288
"2"	0.683745029212668	0.338283640267956	1.02202866948062
"3"	0.644309157756872	0.377150922611425	1.0214600803683
"4"	0.468380850318528	0.534614242492803	1.00299509281133
"5"	0.534361257627747	0.444679681235564	0.97904093886331
"6"	0.507945293243157	0.481297542193545	0.989242835436702
"7"	0.38642003800719	0.603416949972814	0.989836987980004
"8"	0.564737096610633	0.416406034322021	0.981143130932653
"9"	0.58808375861066	0.404773427314342	0.992857185925001
"10"	0.338572487869995	0.667396953002163	1.00596944087216
"11"	0.52715134318651	0.483646745991197	1.01079808917771
"12"	0.426577885833262	0.55884298489594	0.985420870729202
"13"	0.0446773085015543	0.946651950019126	0.991329258520681
"14"	0.52024882057392	0.490435682345171	1.01068450291909
"15"	0.884571085341973	0.132221737495238	1.01679282283721
"16"	0.447928690492951	0.577441339276295	1.02537002976925
"17"	0.400035694059397	0.601239147094334	1.00127484115373
"18"	0.301575394643656	0.695563479394745	0.997138874038401
"19"	0.709514594752567	0.281914836791055	0.991429431543622
"20"	0.422565327919832	0.588506573540424	1.01107190146026
"21"	0.62071012398196	0.377504969436699	0.99821509341866
"22"	0.763908576629619	0.218616459930947	0.982525036560566
"23"	0.562903251799188	0.414237397480021	0.977140649279209
"24"	0.623236037753626	0.385432542456273	1.0086685802099
"25"	0.276731166390515	0.729364726313481	1.006095892704
"26"	0.769184258297227	0.25238278979607	1.0215670480933
"27"	0.286474106024289	0.719092113550286	1.00556621957458
"28"	0.549906434658427	0.443665435159947	0.993571869818374
"29"	0.26306642239244	0.707642992107248	0.970709414499688
"30"	0.614239781437518	0.369855397359571	0.984095178797089
"31"	0.620192162839825	0.4003238569425	1.02051601978232
"32"	0.443154598510042	0.533202355889654	0.976356954399695
"33"	0.314110341113519	0.703744026405021	1.01785436751854
"34"	0.482455093656327	0.502871384393985	0.985326478050313
"35"	0.456504569984596	0.541909234393129	0.998413804377726
"36"	0.246590279165599	0.759700385762131	1.00629066492773
"37"	0.495723664429569	0.515051091742207	1.01077475617178
"38"	0.524123375605586	0.475734285960859	0.999857661566445
"39"	0.517948552242542	0.489662695021862	1.0076112472644
"40"	0.744798224213045	0.267076659977819	1.01187488419086
"41"	0.467970956501321	0.52619986560993	0.99417082211125
"42"	0.807147421566066	0.178332257062407	0.985479678628472
"43"	0.546791936448046	0.448234116728663	0.99502605317671
"44"	0.584974668771473	0.40413392728098	0.989108596052453
"45"	0.228760490090869	0.749801499808259	0.978561989899128
"46"	0.411560531618557	0.580631770710299	0.992192302328857
"47"	0.72613131801183	0.26635326175196	0.99248457976379
"48"	0.381728947634956	0.623058163885548	1.0047871115205
"49"	0.605771342269076	0.411563887884561	1.01733523015364
"50"	0.770492862421946	0.264173897183973	1.03466675960592
"51"	0.717485304720857	0.268018083226669	0.985503387947527
"52"	0.622534414504109	0.385415513495039	1.00794992799915
"53"	0.191043421408807	0.828987045191409	1.02003046660022
"54"	0.682298197968747	0.313624493843439	0.995922691812186
"55"	0.344902937744762	0.658431511656862	1.00333444940162
"56"	0.21655563365877	0.758972040178444	0.975527673837214
"57"	0.640293998723094	0.348157780837328	0.988451779560422
"58"	0.128176629890632	0.89304775154461	1.02122438143524
"59"	0.543619989325722	0.47333942734678	1.0169594166725
"60"	0.357288355292453	0.634043116449862	0.991331471742315
"61"	0.526428970254888	0.468214523375284	0.994643493630172
"62"	0.152844459602513	0.841005041810637	0.99384950141315
"63"	0.613189458379542	0.407687202164447	1.02087666054399
"64"	-0.128139988590642	1.10884603689723	0.980706048306592
"65"	0.288638222225764	0.7129967477121	1.00163496993786
"66"	0.6554391805747	0.334862851281271	0.990302031855972
"67"	0.919515183026051	0.0761424881584692	0.99565767118452
"68"	0.560608243745019	0.425960085747115	0.986568329492134
"69"	0.894196120492137	0.0751190159258359	0.969315136417973
"70"	0.836195772475723	0.16305367688831	0.999249449364033
"71"	0.549496186080732	0.44167139456175	0.991167580642482
"72"	0.291506270496734	0.714587204233772	1.00609347473051
"73"	0.33325204520363	0.643987645519074	0.977239690722704
"74"	0.199366950839484	0.799788229568583	0.999155180408067
"75"	0.461506828586394	0.550222141731453	1.01172897031785
"76"	0.444642938072448	0.557565125711354	1.0022080637838
"77"	0.419648165455329	0.569026067704371	0.9886742331597
"78"	0.436552890810156	0.555752081622647	0.992304972432803
"79"	0.747446962492346	0.252514687573926	0.999961650066272
"80"	0.655529102960158	0.312933138269847	0.968462241230005
"81"	0.572790133363957	0.419703885781695	0.992494019145652
"82"	0.736815429879723	0.243370515113027	0.98018594499275
