"V1"	"V2"	"V3"	"V4"
"1"	2.00898771088092	1.15055792413419	0.856276262812881	2.00683418694708
"2"	2.00898771088092	0.996314336914124	1.02834132230607	2.0246556592202
"3"	2.00898771088092	0.58810049588465	1.42955849962171	2.01765899550636
"4"	2.00898771088092	1.43985580600382	0.550910573246277	1.99076637925009
"5"	2.00898771088092	0.777500854388568	1.20573987648105	1.98324073086962
"6"	2.00898771088092	1.04714244768692	0.956490723689042	2.00363317137597
"7"	2.00898771088092	0.830148194335451	1.15364534723	1.98379354156545
"8"	2.00898771088092	0.882530081692084	1.12705244924142	2.0095825309335
"9"	2.00898771088092	0.613309099498613	1.4037182729013	2.01702737239992
"10"	2.00898771088092	1.19365052370467	0.810540462006927	2.0041909857116
"11"	2.00898771088092	0.97588596187738	1.01012797650475	1.98601393838213
"12"	2.00898771088092	0.6813537535114	1.31532977814501	1.99668353165641
"13"	2.00898771088092	0.909209480358031	1.07703997664415	1.98624945700218
"14"	2.00898771088092	0.978354836652259	1.00800524007325	1.98636007672551
"15"	2.00898771088092	0.791422454293023	1.2229167029461	2.01433915723912
"16"	2.00898771088092	1.25894262462971	0.748907598029711	2.00785022265942
"17"	2.00898771088092	0.954766147282323	1.07021572148407	2.0249818687664
"18"	2.00898771088092	1.34140266678793	0.680123237046854	2.02152590383479
"19"	2.00898771088092	1.52777826672969	0.496757787817289	2.02453605454698
"20"	2.00898771088092	1.07183302818449	0.960798263050268	2.03263129123476
"21"	2.00898771088092	1.0801644848444	0.927706075462928	2.00787056030732
"22"	2.00898771088092	0.798920780213937	1.20341190502017	2.00233268523411
"23"	2.00898771088092	0.998205123347106	0.990476487944283	1.98868161129139
"24"	2.00898771088092	0.927195205806879	1.09588978168471	2.02308498749159
"25"	2.00898771088092	0.693850353130203	1.29201621880616	1.98586657193637
"26"	2.00898771088092	1.4141861420977	0.582952226029792	1.99713836812749
"27"	2.00898771088092	0.40980727279672	1.56338694187813	1.97319421467485
"28"	2.00898771088092	0.931410577525443	1.08289291563775	2.01430349316319
"29"	2.00898771088092	0.979040335150466	1.02167844417887	2.00071877932933
"30"	2.00898771088092	0.743729907579723	1.27499916154557	2.01872906912529
"31"	2.00898771088092	0.581784468512643	1.40501424046552	1.98679870897817
"32"	2.00898771088092	0.986703443162694	1.02084287906454	2.00754632222723
"33"	2.00898771088092	1.26788733819435	0.759736428444325	2.02762376663868
"34"	2.00898771088092	1.52380218486358	0.491567786535037	2.01536997139862
"35"	2.00898771088092	0.602421999542481	1.40654443405387	2.00896643359635
"36"	2.00898771088092	1.14869701542186	0.860474088315859	2.00917110373772
"37"	2.00898771088092	1.25223649408395	0.76563757383884	2.01787406792279
"38"	2.00898771088092	1.34492615427198	0.70663707947939	2.05156323375138
"39"	2.00898771088092	1.47835512876409	0.530363273083578	2.00871840184766
"40"	2.00898771088092	1.21979310830361	0.796498914026125	2.01629202232973
"41"	2.00898771088092	1.37542354787198	0.624102445322191	1.99952599319417
"42"	2.00898771088092	0.857997765630918	1.15796581506161	2.01596358069253
"43"	2.00898771088092	0.931689565189709	1.08769621422483	2.01938577941454
"44"	2.00898771088092	1.17639379386082	0.832102215993887	2.0084960098547
