"V1"	"V2"	"V3"	"V4"	"V5"	"V6"
"1"	-0.218224279854173	-0.184693518770471	0.542249870620698	0.195270264912338	-0.402917798624645	0.737520135533036
"2"	-0.179937501046461	0.528126716555842	-0.165279491029536	0.321372118043105	0.348189215509381	0.156092627013569
"3"	-0.514391500549664	-0.110990945689961	0.386993057555238	0.22189944782063	-0.625382446239625	0.608892505375868
"4"	-0.41492760605494	-0.621439207146899	-0.738129204473614	-0.191136276911372	-1.03636681320184	-0.929265481384985
"5"	-0.173358513327955	0.287657752093528	-0.293967627212663	0.435966913933018	0.114299238765573	0.141999286720355
"6"	1.63033566726912	-0.400038368595909	2.01505270207654	-0.415244979083727	1.23029729867321	1.59980772299281
"7"	0.00554006975849873	0.253523145016507	-0.314767330688381	0.399788451343418	0.259063214775006	0.0850211206550369
"8"	-1.00522253442198	0.296891527038792	-0.0723656041447092	-1.52037546698746	-0.708331007383186	-1.59274107113217
"9"	-0.229454813510949	-1.42677729007467	-0.848300281090833	-1.27685195354188	-1.65623210358562	-2.12515223463272
"10"	1.80172796350268	-0.396174017840819	-0.883074103555951	0.894467411761473	1.40555394566186	0.0113933082055215
"11"	0.545956026179284	0.794594941487302	1.10336817385352	-0.32733478156728	1.34055096766659	0.776033392286241
"12"	-0.583264545306931	-0.518193271168157	0.222718426560846	-0.0145652736642106	-1.10145781647509	0.208153152896635
"13"	0.751366942356361	1.03693507435017	-0.946609032960571	-0.252802457977819	1.78830201670653	-1.19941149093839
"14"	0.772129890281717	-0.977501562793891	0.0600545912242257	0.0301244511122732	-0.205371672512174	0.0901790423364989
"15"	-1.1853716935037	-0.625618972125807	-0.364558712725453	-0.517116939526285	-1.8109906656295	-0.881675652251737
"16"	0.237615705482124	0.288740263444089	-1.28499056475159	1.56829497067366	0.526355968926213	0.283304405922068
"17"	0.662867929499704	-0.233172615798951	-0.24888001518296	-0.401842186569505	0.429695313700752	-0.650722201752465
