"V1"	"V2"	"V3"	"V4"	"V5"	"V6"
"41"	-0.0791683879923645	-0.528989274796236	-0.0733940204189529	-0.71390482005998	-0.6081576627886	-0.787298840478933
"42"	-0.708677824652728	-0.165746348838957	-0.313236685095478	-0.226344299617208	-0.874424173491685	-0.539580984712686
"43"	-0.509573624920504	-0.155438728587498	-0.0242795440062424	-0.706057964125853	-0.665012353508003	-0.730337508132096
"44"	-0.573526512511802	-0.123907845937273	-0.392215057859507	-0.27033073200052	-0.697434358449075	-0.662545789860026
"45"	0.480140517078373	-0.96475299941565	-0.410227877451837	-0.547471144858222	-0.484612482337276	-0.957699022310059
"46"	-0.253026854965164	-0.274817714953263	-0.690427266501357	-0.260487695616757	-0.527844569918427	-0.950914962118114
"47"	-1.45988959676622	-0.294806845158276	-0.080117667109432	-0.0563337860952296	-1.7546964419245	-0.136451453204662
"48"	-0.444863306831908	-0.168103695841673	-0.674264500247873	-0.119263147891347	-0.61296700267358	-0.793527648139221
"49"	-0.35933708386277	-0.428582727994569	-0.320127769041039	-0.19326557195041	-0.787919811857339	-0.51339334099145
"50"	-0.75401449184408	0.499570423679764	-0.603193818969629	-0.730519310603534	-0.254444068164316	-1.33371312957316
"51"	-0.166233991144391	-0.769617211656733	-0.298379663054452	-0.205759375627288	-0.935851202801124	-0.50413903868174
"52"	-0.510271183680045	0.150824992354081	-1.07431343895561	-0.109470927044935	-0.359446191325964	-1.18378436600054
"53"	-0.609449994775382	0.122221336619131	-0.352211808788673	-0.657402076573709	-0.48722865815625	-1.00961388536238
"54"	-0.963542922874874	-0.141989297888988	-0.0106978880751013	-0.396411911661135	-1.10553222076386	-0.407109799736236
"55"	-0.409704881410491	-0.993946091157358	-0.245795114851947	-0.0309429611213955	-1.40365097256785	-0.276738075973342
"56"	-0.688328116430484	-0.567670699187392	0.16298760591653	-0.522399547552533	-1.25599881561788	-0.359411941636003
"57"	-0.556447530302525	-0.0294854290753005	-0.267553973248659	-0.483591190581829	-0.585932959377826	-0.751145163830489
"58"	-0.347101342555788	-0.159864806238698	-0.0056060208310118	-0.944324249105135	-0.506966148794486	-0.949930269936147
"59"	-0.050727708235215	-0.382973158983017	-0.713567786729172	-0.430618349046807	-0.433700867218232	-1.14418613577598
"60"	-0.205863144563447	-0.966154667656724	-0.240716844627833	-0.141217428409335	-1.17201781222017	-0.381934273037169
"61"	-0.195595778849619	-0.591763779287572	-0.300755681646818	-0.30169112445937	-0.787359558137191	-0.602446806106188
"62"	-0.367247463861534	-0.236595379476355	-0.529058311023325	-0.23775455939686	-0.603842843337888	-0.766812870420185
"63"	-0.31980958797573	-0.0854421744171133	-0.702856840438043	-0.461550102546864	-0.405251762392843	-1.16440694298491
"64"	-0.354377018126374	-0.236351219621461	-0.201798127152619	-0.645402888994723	-0.590728237747835	-0.847201016147342
"65"	-0.812225054723823	-0.0501835463978652	-0.353844047349983	-0.174276322584068	-0.862408601121688	-0.528120369934051
"66"	-0.513903340393108	-0.387185445175495	-0.471468283909894	-0.0409436384616628	-0.901088785568603	-0.512411922371557
"67"	-0.853657153202257	0.172597322816482	-0.287103844792435	-0.469446327667503	-0.681059830385775	-0.756550172459937
"68"	0.208883048404719	-0.728197650989506	-0.269302598550327	-0.611559002011472	-0.519314602584788	-0.880861600561799
"69"	0.0115629160810283	-0.660499144828922	-0.551288375350215	-0.148189670100483	-0.648936228747894	-0.699478045450698
"70"	-0.225752211271044	-0.781777879943181	-0.138710251857613	-0.304522582660777	-1.00753009121423	-0.44323283451839
"71"	-0.457213792904764	-0.0487026353379167	-0.566183178518871	-0.372814385583998	-0.505916428242681	-0.938997564102868
"72"	-0.0228801988640122	-0.393466763850943	-0.807004320020769	-0.260026024898392	-0.416346962714956	-1.06703034491916
"73"	-0.639733366216778	-0.361902711660766	-0.340458011869686	-0.0884674759258973	-1.00163607787754	-0.428925487795583
"74"	-1.13002371511809	-0.236681693947717	-0.179103622762764	-0.120169030496277	-1.36670540906581	-0.299272653259041
"75"	-0.144922336451191	-0.288053034378416	-0.148613689200539	-0.877745350553108	-0.432975370829607	-1.02635903975365
"76"	-0.228199236409234	-0.454990723029832	-0.475139242916713	-0.224851230830485	-0.683189959439066	-0.699990473747198
"77"	-0.188628319574754	-0.422553204498588	-0.340703377982999	-0.451614013172228	-0.611181524073343	-0.792317391155227
"78"	-0.415971386539979	0.0184593672581034	0.313969570869721	-1.38435056815783	-0.397512019281875	-1.07038099728811
"79"	-0.602585455035197	-0.252596179464713	-0.59756655258775	0.0839594634078547	-0.855181634499909	-0.513607089179895
"80"	-0.111572620291639	-0.300782691175169	-0.014775136974808	-1.07004712181251	-0.412355311466808	-1.08482225878732
"81"	-0.0469548712631052	-0.174399208827397	-1.41891793564922	-0.275220554528154	-0.221354080090502	-1.69413849017737
"82"	-0.239715450273255	-0.16950771316929	-0.486478221276567	-0.611919564412751	-0.409223163442546	-1.09839778568932
"83"	-0.542988544830434	-0.658973230707637	0.039155948709608	-0.382630833880469	-1.20196177553807	-0.343474885170861
"84"	-0.169201645893583	-0.177146861842927	-0.908530602636377	-0.325501412402551	-0.34634850773651	-1.23403201503893
"85"	-0.140507882484061	-0.519186425408755	-0.27854861957137	-0.506704657173108	-0.659694307892816	-0.785253276744478
"86"	-0.811896549526962	0.0243969204291676	-0.591281459926985	0.0157311752332402	-0.787499629097795	-0.575550284693745
"87"	-0.449103200518269	-0.15546614874296	-0.467657281094331	-0.304402192816039	-0.604569349261229	-0.77205947391037
"88"	-0.593680564129957	-0.109422161100795	-0.149503402496966	-0.521062734294918	-0.703102725230752	-0.670566136791883
"89"	-0.169735000100927	-0.448394427870278	-0.587762756629837	-0.136730981366626	-0.618129427971205	-0.724493737996463
"90"	0.177805492468763	-0.698414160703192	-1.03617114710034	0.133680781131172	-0.52060866823443	-0.902490365969171
"91"	-0.925739752462209	-0.364090497544543	0.0495508259079521	-0.343588405652332	-1.28983025000675	-0.29403757974438
"92"	-1.44458034220114	-0.0072561827632871	-0.319947640649072	0.0490292146385956	-1.45183652496443	-0.270918426010476
"93"	-1.11219188999582	-0.293057292037164	-0.106873804702292	-0.162896022465174	-1.40524918203298	-0.269769827167465
"94"	-0.45008286046474	-0.109826828377684	-0.722036431052366	-0.146487377408789	-0.559909688842424	-0.868523808461155
"95"	-0.399966144773012	-0.409034117243214	-0.553829941612231	-0.0487676001974562	-0.809000262016226	-0.602597541809687
"96"	-0.462414178633541	-0.455836282293854	-0.203765371819242	-0.356339160357897	-0.918250460927395	-0.560104532177138
"97"	-0.371901099595603	-0.510203906583232	-0.513047732704913	-0.0502876328307788	-0.882105006178835	-0.563335365535692
"98"	-0.0598711897831696	-0.520300755396353	-0.0938821498893138	-0.76158286026565	-0.580171945179523	-0.855465010154964
"99"	-0.435258933022132	-0.513691828046758	-0.332806982956736	-0.14459653728529	-0.948950761068889	-0.477403520242026
"100"	-0.433032471393713	-0.901402271542313	-0.387258195541415	0.0900928147941723	-1.33443474293603	-0.297165380747243
"101"	-0.0267345458657871	-0.717743294398424	-0.411113203947076	-0.2295339216099	-0.744477840264211	-0.640647125556977
"102"	-0.7920076303252	-0.198280827214693	-0.382626896178833	-0.0757995802519049	-0.990288457539893	-0.458426476430738
"103"	-0.448285823331649	0.0393890525343989	-1.02367529028669	-0.0452580603751576	-0.40889677079725	-1.06893335066185
"104"	-0.396355104443152	0.0360277245597257	-0.290340013211423	-1.05081566228934	-0.360327379883427	-1.34115567550077
"105"	-0.279722698095756	-0.274991215538895	-0.123599272737196	-0.853894244383319	-0.554713913634652	-0.977493517120516
"106"	-0.208766840929642	-0.480286812447765	-0.0721138151674646	-0.597738517644849	-0.689053653377407	-0.669852332812313
"107"	-0.463231508744366	-0.133619982728621	-0.424373629746315	-0.393078321660389	-0.596851491472987	-0.817451951406703
"108"	-0.404579061777357	-0.279455312371624	-0.0976417030484245	-0.625994520711398	-0.684034374148981	-0.723636223759823
"109"	-0.316400879443914	0.0572734017156339	-1.26086528270857	-0.219901317698978	-0.25912747772828	-1.48076660040755
"110"	-0.366876815243225	-0.359732334905684	-0.533438896156283	-0.116872560909801	-0.726609150148909	-0.650311457066084
"111"	-0.661472125363032	-0.513190012781809	-0.300503135961037	-0.0945020144139221	-1.17466213814484	-0.395005150374959
"112"	-0.55249177098277	-0.447833638171285	-0.490632741474834	0.0131770893960265	-1.00032540915405	-0.477455652078807
"113"	-0.25044933663551	-0.37163392751858	-0.0856939085059834	-0.738244335926303	-0.622083264154089	-0.823938244432286
"114"	-0.351363498461074	-0.924671289674166	-0.386840700175631	0.0242835507746448	-1.27603478813524	-0.362557149400986
"115"	-0.700447239059675	0.0739669457483959	-0.288675080263742	-0.398135612341572	-0.62648029331128	-0.686810692605313
"116"	0.0331690248227097	-0.580163889792013	-0.285815718614972	-0.593704182612838	-0.546994864969303	-0.87951990122781
"117"	-0.669265480179222	-0.59645083742889	-0.268116427515167	-0.0792216007631264	-1.26571631760811	-0.347338028278293
"118"	-0.180193889313409	-0.452461195812629	-0.232007040486072	-0.539778513706247	-0.632655085126038	-0.771785554192318
"119"	-0.248763430589727	-0.990010619113187	0.103355604559192	-0.417672634309678	-1.23877404970291	-0.314317029750486
"120"	-0.128578205432613	-0.937458132544068	-0.148548359057572	-0.241515782274783	-1.06603633797668	-0.390064141332356
"121"	-0.291489799729637	-0.499078447541801	-0.298885323176138	-0.321189330741449	-0.790568247271438	-0.620074653917588
"122"	0.0712039509992089	-0.508990970175191	-0.518206876163996	-0.453962962452059	-0.437787019175983	-0.972169838616055
"123"	-0.32648065576774	-0.258975459176346	0.105059190885092	-0.941670168633406	-0.585456114944086	-0.836610977748314
"124"	-0.476894523567926	-1.04559849845942	-0.212327041480174	-0.0330430754198391	-1.52249302202734	-0.245370116900013
"125"	-0.207024276821147	-0.337006904196083	-0.669236972007524	-0.192018833373736	-0.54403118101723	-0.86125580538126
"126"	-0.625021746509862	-0.0892451614369348	-0.11879530821965	-0.576850443440952	-0.714266907946797	-0.695645751660602
"127"	-0.910857144037717	-0.336267832920473	-0.172406842982067	-0.194240498644318	-1.24712497695819	-0.366647341626385
"128"	-0.270696969466172	-0.109853372279328	-0.036586483724947	-1.09319599411348	-0.3805503417455	-1.12978247783842
"129"	-0.558440101900021	-0.467312919249559	0.0619240653425527	-0.459029006987364	-1.02575302114958	-0.397104941644812
"130"	-0.508750352220783	-0.727782451226458	-0.0957162514125293	-0.277844507975563	-1.23653280344724	-0.373560759388092
"131"	-0.325458712484369	-0.198482568165229	-0.384335416348167	-0.523900027142633	-0.523941280649598	-0.9082354434908
"132"	-0.623713771842259	-0.270307453527856	-0.383903019531165	-0.176711447373255	-0.894021225370116	-0.56061446690442
"133"	-1.6323399545638	-0.074798788534503	0.168257107900469	-0.3692488966434	-1.7071387430983	-0.200991788742931
"134"	-0.78635446661767	0.207685320104123	-0.799754052329109	-0.0300656887179255	-0.578669146513548	-0.829819741047034
"135"	-0.907882560645747	-0.601098378947907	0.0133222432354293	-0.299623801610679	-1.50898093959365	-0.28630155837525
"136"	-0.664625779487007	0.0161405892630352	-1.06975720505485	0.305059091383171	-0.648485190223972	-0.764698113671676
"137"	-0.605635173914744	-0.0279997003284019	-0.493272775150245	-0.294170998691026	-0.633634874243146	-0.787443773841271
"138"	-0.203098184027399	-0.127220976152637	-1.20180666278817	-0.118144898716249	-0.330319160180037	-1.31995156150442
"139"	-0.240342737032149	-0.334273237380106	-0.300238248270572	-0.486022474235375	-0.574615974412255	-0.786260722505947
"140"	-0.570923018649155	0.073596818773617	-0.597835791606704	-0.280550655264908	-0.497326199875538	-0.878386446871612
"141"	-0.0902142458263249	-0.409365226455077	-0.229873175573315	-0.684000869036035	-0.499579472281401	-0.913874044609349
"142"	-0.204004094206717	-0.473093782409276	-0.478375287239375	-0.228192343074561	-0.677097876615993	-0.706567630313936
"143"	0.00408998447160521	-0.464692394413722	-0.316661300602242	-0.727092986094756	-0.460602409942117	-1.043754286697
"144"	-0.794649812603174	-0.498110342029272	-0.181632379432543	-0.132746424043653	-1.29276015463245	-0.314378803476196
"145"	-0.506725665569183	-0.172718556173975	-0.607575391442106	-0.108680419003877	-0.679444221743158	-0.716255810445983
"146"	-0.0504533904128257	-0.396416231756115	-0.656883789156026	-0.342194837377564	-0.446869622168941	-0.999078626533589
"147"	-0.207185909296816	-0.809304296024419	-0.412446215363948	-0.0912666313782439	-1.01649020532124	-0.503712846742192
"148"	-0.435361155056169	-0.444607196853643	-0.063241469224243	-0.475260525025339	-0.879968351909812	-0.538501994249582
"149"	-0.413690887242274	0.0800848964611018	-0.428992371174531	-0.965439129206723	-0.333605990781172	-1.39443150038125
"150"	-0.66348653092168	-0.406061553985312	0.268095834177999	-0.694834302585709	-1.06954808490699	-0.42673846840771
"151"	-0.361530627132971	-0.547330591345125	-0.36759307555072	-0.12893454454727	-0.908861218478096	-0.49652762009799
"152"	-0.112969267005119	-0.420727585255827	-0.245913081782373	-0.690649059103067	-0.533696852260945	-0.936562140885441
"153"	-0.278438073398352	-0.212018847987697	-0.562495018058212	-0.335984481317891	-0.490456921386049	-0.898479499376102
"154"	-0.357413419119424	-0.155118125754316	-0.755716385975205	-0.144760740409593	-0.512531544873739	-0.900477126384798
"155"	-0.113461046895143	-0.340244864468381	-0.245724549145482	-0.761757650256596	-0.453705911363524	-1.00748219940208
"156"	-0.279523658552946	-0.144687608673785	-0.451349147989677	-0.613615872538745	-0.424211267226731	-1.06496502052842
"157"	-0.433351647499582	-0.252784209379189	-0.774738776204847	0.0516618952454167	-0.686135856878771	-0.72307688095943
"158"	-0.305417953301188	-0.568663893865268	-0.115739432395658	-0.427846342623752	-0.874081847166456	-0.54358577501941
"159"	-0.422859802394198	-0.499732831069618	-0.168987600661834	-0.355454428112019	-0.922592633463816	-0.524442028773853
"160"	-0.491546332773017	0.00822211141277668	-0.646155164466748	-0.324351646351683	-0.483324221360241	-0.970506810818431
"161"	-0.347036557121837	-0.317647406414706	-0.19608922812595	-0.573420425404196	-0.664683963536543	-0.769509653530145
"162"	-0.0299245365530842	-0.896641031502086	-0.0425212042993499	-0.409002772151566	-0.92656556805517	-0.451523976450916
"163"	-0.426255941546485	-0.642468125382667	-0.251463264623055	-0.143369512895515	-1.06872406692915	-0.394832777518569
"164"	-0.231115867282369	-0.4548218381852	-0.47087306104576	-0.207914293275981	-0.685937705467569	-0.678787354321741
"165"	-0.215296622373349	-0.344815553316675	-0.577075772509841	-0.299194611049099	-0.560112175690024	-0.87627038355894
"166"	-0.912076163579292	-0.420828345848227	0.145700318546519	-0.404636974823892	-1.33290450942752	-0.258936656277374
"167"	-0.378821987761275	-0.23745333524367	-0.714376177855097	-0.0901328611988885	-0.616275323004946	-0.804509039053986
"168"	0.0681567884559023	-0.391050241906569	-0.839644124728299	-0.434058737046716	-0.322893453450666	-1.27370286177502
"169"	-0.497219643570384	-0.222522220876526	-0.160542494359071	-0.54447537014698	-0.71974186444691	-0.705017864506051
"170"	-0.604305094962666	-0.261135947089647	-0.556687217108157	0.0183081305106884	-0.865441042052314	-0.538379086597469
"171"	-0.601689012510086	-0.587437365609468	-0.322353449634758	-0.0857594527090824	-1.18912637811955	-0.40811290234384
"172"	-0.596911638877277	-0.109601053136007	-0.156958408962993	-0.498428151456394	-0.706512692013284	-0.655386560419386
"173"	-0.142915097613744	-0.454331911038578	-0.457888692446158	-0.352915125820939	-0.597247008652323	-0.810803818267097
"174"	-0.554168417169497	-0.0295932166705972	-0.0779360591910419	-0.821524203082489	-0.583761633840094	-0.899460262273531
"175"	-0.298793166446559	-0.611316846751742	0.16039957745759	-0.690215838933282	-0.9101100131983	-0.529816261475692
"176"	-0.158319445458587	-0.0541444077208284	-1.12837715006034	-0.563841346112018	-0.212463853179415	-1.69221849617236
"177"	-0.530025849481865	-0.065813837787669	-0.206255805176402	-0.61844515620056	-0.595839687269534	-0.824700961376962
"178"	-0.922717873065972	-0.512915757774683	0.380326366171563	-0.661839973009411	-1.43563363084065	-0.281513606837848
"179"	-0.119106910460081	-0.702838544863251	-0.294996423644313	-0.281919939538607	-0.821945455323331	-0.57691636318292
"180"	-0.210007284538368	-0.704987896619169	-0.321522475240242	-0.175778826690562	-0.914995181157537	-0.497301301930804
"181"	-0.651053992081775	-0.649870635860586	-0.263599617667607	-0.0782415706514387	-1.30092462794236	-0.341841188319046
"182"	-0.169102107014709	-0.173504906533307	-0.683013484203282	-0.480497113123731	-0.342607013548016	-1.16351059732701
"183"	-0.163513497905047	-0.255637871114946	-0.786868671755858	-0.261455153623761	-0.419151369019994	-1.04832382537962
"184"	-0.433653560197304	-0.37975097303875	0.0723646145909279	-0.669433599792106	-0.813404533236054	-0.597068985201178
"185"	-0.603523094777348	-0.667177485859212	-0.26525988866617	-0.0837379590899028	-1.27070058063656	-0.348997847756073
"186"	-0.421905394571846	-0.0220235975565861	-0.204235041233416	-0.855979569143406	-0.443928992128433	-1.06021461037682
"187"	-0.728894574452444	-0.223153560847697	0.363164393105382	-0.885973121681085	-0.952048135300141	-0.522808728575704
"188"	0.0946793584616848	-0.713246657636914	-0.20185365381026	-0.538912114504372	-0.618567299175229	-0.740765768314632
"189"	-0.853083428955026	0.237356700187302	-0.569724140806625	-0.223206090754961	-0.615726728767725	-0.792930231561586
"190"	-0.136639299867483	-0.579061315571384	-0.162036307342913	-0.471080043728299	-0.715700615438867	-0.633116351071212
"191"	-0.147962542954142	-0.525168960940634	-0.285695261407943	-0.435782856156851	-0.673131503894776	-0.721478117564794
"192"	-0.515332631296351	-0.0410842570866537	-0.243641414578169	-0.603006882828375	-0.556416888383005	-0.846648297406544
"193"	-0.0596937486259539	-0.264613710479708	-0.267019880538985	-0.970402253289897	-0.324307459105662	-1.23742213382888
"194"	-0.0356461282263114	-0.585068848562783	-0.140451079169904	-0.67284552563913	-0.620714976789094	-0.813296604809034
"195"	-0.726594835956138	-0.833112936949267	-0.33063258328513	0.0748632850258671	-1.5597077729054	-0.255769298259263
"196"	-0.253294559242224	-0.229337370190217	-0.550731121054179	-0.418710368692957	-0.482631929432441	-0.969441489747136
"197"	-0.413392812587696	-0.137967650069632	-0.274525466591127	-0.55231927467682	-0.551360462657328	-0.826844741267947
"198"	-0.413601975965158	-0.102891854522408	-0.0410554373104759	-0.760829758011035	-0.516493830487566	-0.801885195321511
"199"	-0.403338755846011	-0.674022711616068	-0.1284692812364	-0.280117641591509	-1.07736146746208	-0.408586922827909
"200"	-0.156105863516286	-0.392735228390426	-0.540841162565928	-0.286584276036359	-0.548841091906712	-0.827425438602287
"201"	-0.261837102382902	-0.546390026490838	-0.191856875614164	-0.363122739990819	-0.80822712887374	-0.554979615604984
"202"	-0.633276081880559	-0.384601393178144	-0.240564585563594	-0.226741502544006	-1.0178774750587	-0.467306088107601
"203"	-0.353403697069012	-0.356077834182465	-0.492071321654301	-0.208643687956996	-0.709481531251477	-0.700715009611297
"204"	-0.478256580859193	-0.251695612957666	-0.340223089890175	-0.349355739115546	-0.729952193816859	-0.689578829005721
"205"	-0.81496404488658	-0.529034621611968	0.0636673519217752	-0.355702189076198	-1.34399866649855	-0.292034837154423
"206"	-0.449362379423941	-0.382067180025392	-0.255989006942121	-0.3033426348493	-0.831429559449333	-0.559331641791421
"207"	-1.09692299305887	-0.392102081667122	0.194729547996241	-0.456767924866806	-1.48902507472599	-0.262038376870565
"208"	-0.752283867791623	-0.470866896903459	0.141754941241578	-0.466829759241136	-1.22315076469508	-0.325074817999558
"209"	0.0575006941059922	-0.634023210313714	-0.0560978357943958	-0.814848916210192	-0.576522516207722	-0.870946752004588
"210"	0.171145177112779	-0.408208466963542	-0.762101586900372	-0.857265376894096	-0.237063289850763	-1.61936696379447
"211"	-1.25791755356777	0.164156224946668	-0.305503298504687	-0.0974290536691272	-1.09376132862111	-0.402932352173814
"212"	-0.972935794743377	-0.849576852323552	-0.311229921913586	0.147048278651329	-1.82251264706693	-0.164181643262257
"213"	-0.178985486185686	-0.368638524276724	-0.0301708172476731	-0.820943717267527	-0.547624010462411	-0.8511145345152
"214"	-0.96212173060557	-0.0227304505199054	-0.0765021762702914	-0.352121202314725	-0.984852181125475	-0.428623378585017
"215"	-0.469465654445659	-0.443472430024813	-0.104447931848058	-0.38411839377644	-0.912938084470472	-0.488566325624498
"216"	-0.440298281897116	-0.210266495524802	-0.453678207548735	-0.30916238767088	-0.650564777421919	-0.762840595219615
"217"	-0.549420257614202	0.0126922055186278	-0.251199934868743	-0.591396311975895	-0.536728052095575	-0.842596246844638
"218"	-0.517910285578698	-0.256096876229292	-0.118636460148889	-0.509728195253618	-0.77400716180799	-0.628364655402506
"219"	-0.375511125648986	-0.510071676237728	-0.116026044523233	-0.386735564979784	-0.885582801886714	-0.502761609503017
"220"	-0.751368339550498	-0.519396231946223	-0.000922754816952712	-0.3415803911909	-1.27076457149672	-0.342503146007853
"221"	-0.308121223594734	-0.615205076099238	-0.334406754535276	-0.175720177412462	-0.923326299693973	-0.510126931947738
"222"	-0.0724477198327613	-0.110293559872793	-1.44289985301741	-0.501888695719259	-0.182741279705554	-1.94478854873667
"223"	-0.39631575226175	0.0228549686325198	-0.872873095251763	-0.258754707441318	-0.37346078362923	-1.13162780269308
"224"	-0.901367389923729	0.082208850334727	-0.134855675883397	-0.429631576155284	-0.819158539589002	-0.564487252038681
"225"	-0.0799687444124252	-0.167140675730867	-0.758518635278465	-0.629619434163653	-0.247109420143292	-1.38813806944212
"226"	-0.0983300353180877	-0.440042672012288	-0.0487164528862317	-0.831130511400243	-0.538372707330376	-0.879846964286474
"227"	-0.601719716773757	-0.00683713761522365	-0.404739384186377	-0.353994123227376	-0.608556854388981	-0.758733507413752
"228"	-0.462344206984718	-0.411101480410926	-0.234717645422716	-0.30506044721052	-0.873445687395645	-0.539778092633236
"229"	-0.455295163702939	-0.23122247856578	-0.620639321523348	-0.080051141506049	-0.686517642268719	-0.700690463029397
"230"	-0.462766054648539	-0.378306461908571	-0.252416673109333	-0.336979095543006	-0.84107251655711	-0.589395768652339
"231"	-0.101756045489361	-0.265553874630471	-0.55381292886471	-0.630691913423146	-0.367309920119832	-1.18450484228786
"232"	-0.221025404624631	-0.251396286146686	-0.276506017178262	-0.746683829689692	-0.472421690771317	-1.02318984686795
"233"	-0.167607067580565	-0.360475605356541	0.0427422567680345	-0.867334458788312	-0.528082672937106	-0.824592202020277
"234"	-0.408459071157783	-0.460359019596814	-0.577108330712004	0.0301110828821032	-0.868818090754597	-0.546997247829901
"235"	-0.803499541695061	-0.348835635636337	-0.255157257486482	-0.130003255459242	-1.1523351773314	-0.385160512945723
"236"	-0.104218321979073	-0.306701735630719	-0.810863337569179	-0.240555531922445	-0.410920057609792	-1.05141886949162
"237"	-0.262476292204379	-0.441300001065013	-0.308337204061958	-0.381233913194524	-0.703776293269393	-0.689571117256482
"238"	-0.585111279743532	-0.164126199209518	0.111043921189216	-0.772173689002237	-0.74923747895305	-0.661129767813021
"239"	0.00325747553260918	-0.442021880436702	-0.437472943096788	-0.64921139760886	-0.438764404904092	-1.08668434070565
