"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"	"V116"	"V117"	"V118"	"V119"	"V120"	"V121"	"V122"	"V123"	"V124"	"V125"	"V126"	"V127"	"V128"	"V129"	"V130"	"V131"	"V132"	"V133"	"V134"	"V135"	"V136"	"V137"	"V138"	"V139"	"V140"	"V141"	"V142"	"V143"	"V144"	"V145"	"V146"	"V147"	"V148"	"V149"	"V150"
"1"	0.674159262838988	0.00295338484913742	0.677112647688126	0.780385531301304	-0.246359700226914	0.534025831074389	-0.911157321110253	0.776201192847611	-0.134956128262642	0.392351534494618	0.203237519251138	0.595589053745756	0.289731568601852	-0.211084976324417	0.0786465922774358	0.409958003632186	-0.304361618454432	0.105596385177754	-0.348263946487359	1.89805874098469	1.54979479449733	-0.446444824672587	1.44114398031331	0.994699155640722	-0.950684854091838	0.73673888027741	-0.213945973814428	-0.165728778629253	1.1542503161887	0.988521537559443	-1.00148441702498	1.01670569369294	0.0152212766679571	-0.0886463227472388	0.531101882743676	0.442455559996437	0.753240609875896	-0.0787129872913311	0.674527622584565	-0.795392700568658	-0.616655675801141	-1.4120483763698	-0.430513352450175	0.901342290180534	0.470828937730359	0.221326248848682	0.881597413269644	1.10292366211833	0.38248185819068	1.1332364845961	1.51571834278678	0.121522979411282	0.795028639904425	0.916551619315707	-0.201169492988416	0.706546083932441	0.505376590944026	0.155734629391749	1.21040125421777	1.36613588360952	0.731433836536126	1.10511752176808	1.83655135830421	-0.73512553950072	0.286322232070047	-0.448803307430673	-0.478534968090821	0.366776876255357	-0.111758091835465	-0.542788873569013	0.394865066791011	-0.147923806778002	-0.791109203151547	0.274734350704068	-0.516374852447479	-0.737331282756548	0.805122396349559	0.0677911135930106	-0.273861303672843	0.466383295902171	0.192521992229328	-0.639990462210828	0.431415066963696	-0.208575395247132	-0.14655767498317	0.559770007149149	0.413212332165979	0.150814163058502	0.360146108337641	0.510960271396143	-0.0562108866961509	0.473663066803767	0.417452180107616	-0.323497034516721	0.0419830561189639	-0.281513978397758	-0.522274709353193	0.630513673494399	0.108238964141207	-0.0712372100182219	0.70458547207502	0.633348262056798	-0.115138931968102	0.730227318324245	0.615088386356142	-0.591260345144044	-0.525930382802179	-1.11719072794622	0.37946061637644	-0.440194887356911	-0.0607342709804713	0.031564856015982	0.00729113309866541	0.0388559891146474	-0.369125444681515	0.283035416546827	-0.0860900281346883	-0.209448404827417	1.01947702248874	0.810028617661321	0.26939063363211	-0.265983842585967	0.00340679104614272	0.275480431580924	-0.312547367124225	-0.0370669355433017	-0.123668898933902	-0.455195645546187	-0.57886454448009	-0.393175185612328	-0.408828470461801	-0.802003656074129	-0.145382339077761	-0.0389754709313004	-0.184357810009062	0.161213437633158	-0.100124970767056	0.0610884668661018	-0.875287137409981	0.282642575682397	-0.592644561727584	-0.60535937341134	0.445156642171328	-0.160202731240012	-0.611286057051012	0.00896868072463283	-0.602317376326379	-0.705302928797047	0.00896868072463283	-0.696334248072414
"2"	0.493255626115187	-0.0102136083319749	0.483042017783212	-0.17986024889652	0.767714690357428	0.587854441460908	-0.484246341176263	0.676344172457902	0.192097831281639	-0.400523783885367	-0.532418057939697	-0.932941841825064	-0.380347173834857	-0.83250066821566	-1.21284784205052	-0.159606512011149	-0.754014733599422	-0.913621245610571	-0.182696874717125	-0.810432182567734	-0.993129057284859	-0.304052123787413	-0.986815468415464	-1.29086759220288	-0.761046934878038	-0.586905042443583	-1.34795197732162	0.508315406028778	-0.491327824914123	0.0169875811146548	0.102010367717065	-0.475225695797473	-0.373215328080408	0.9268974363459	-0.108430881128536	0.818466555217364	-0.0459684414385131	0.00601957760777322	-0.0399488638307399	-0.344417572843502	-0.544852350686652	-0.889269923530153	0.174595757096423	-0.805484017313351	-0.630888260216928	0.35758453930041	-0.184627981574951	0.17295655772546	0.0305378915392579	-0.166484892382301	-0.135947000843043	-0.0768322234841836	-0.250298469397303	-0.327130692881487	0.0225255040327471	-0.201930650421886	-0.179405146389138	-0.329952712578542	-0.450082425329588	-0.78003513790813	-0.974953372655129	0.241759151350174	-0.733194221304954	0.0475983816662463	-0.552001222993477	-0.504402841327231	0.347423291102626	-0.466751508984592	-0.119328217881966	0.372260227702456	-0.166291126297099	0.205969101405357	0.164409662951955	-0.595906163198473	-0.431496500246518	0.607089900691911	-0.70050792433319	-0.0934180236412784	0.164042590522095	-0.484633814280801	-0.320591223758706	0.129017749054983	-0.200930917321584	-0.071913168266601	1.01970708289377	-0.505519248009699	0.514187834884075	-0.433497821304635	-0.655065931598107	-1.08856375290274	-0.433497821304635	-0.655065931598107	-1.08856375290274	-0.0852996492532417	-0.112218594003487	-0.197518243256729	-0.379867069954363	-0.124220737342436	-0.504087807296799	-0.379867069954363	-0.125515467323002	-0.505382537277364	-0.176936371271096	-0.500975687554569	-0.677912058825665	0.182283209334628	0.0127729420747244	0.195056151409352	0.231449230510608	-0.124813761555615	0.106635468954993	-0.603226533220753	-0.200220290159263	-0.803446823380016	-0.227254074035187	-0.348849805372025	-0.576103879407212	-0.285802728893534	-0.668206065361482	-0.954008794255017	0.125426730805568	0.247621234377724	0.373047965183292	0.06110309116127	0.286513768466116	0.347616859627386	-0.306455628014003	-0.0467717878174277	-0.35322741583143	-0.0180187416891441	0.443601082700882	0.425582341011737	0.159023734551234	0.33060051163541	0.489624246186644	0.0825485982093624	0.525918574216165	0.608467172425528	-0.580291312666008	0.659820707591975	0.079529394925967	-0.637934459384622	0.365567214771336	-0.272367244613286	0.253281420430775	0.511700706758607	0.764982127189382	0.083932324624311	0.391538006378964	0.475470331003275
"3"	-0.684486383683343	-1.69060574919571	-2.37509213287906	-1.13736144782708	-1.00105685184922	-2.13841829967631	-0.0733178243204554	0.32012468729377	0.246806862973314	-0.477913611183644	-0.674944339479691	-1.15285795066333	-0.0222507620400084	-0.642999565622154	-0.665250327662162	-0.0222507620400084	-0.680787832831437	-0.703038594871445	-1.05504563679346	-0.434426259054063	-1.48947189584752	-0.605437742305277	0.171313287111458	-0.434124455193819	-0.573035699619104	-0.0700178253968552	-0.643053525015959	-0.956699875701577	-0.563919525479002	-1.52061940118058	-0.551321311923261	-0.403905355499926	-0.955226667423187	-2.39864357464214	-0.2496216410173	-2.64826521565944	-1.56628118844793	0.247677742969747	-1.31860344547819	-1.32762320380038	0.676733459120304	-0.650889744680073	-1.84310280535136	0.0210796955982153	-1.82202310975315	-1.99274029802435	-0.0521422317938396	-2.04488252981819	-0.723515197173377	-0.00606403494027968	-0.729579232113657	-1.1376827578572	0.698775845964825	-0.438906911892376	-1.70423370284901	0.380714258969601	-1.32351944387941	-1.47029263946292	0.0351215490633408	-1.43517109039958	-1.39994564332923	-1.40888290388407	-2.80882854721331	-1.32273241043769	-0.202991087387715	-1.52572349782541	-1.52245767226711	-0.35169158199878	-1.87414925426589	-1.78178125375292	-0.535012489860343	-2.31679374361327	-1.42226697003211	-0.223801586359613	-1.64606855639173	-1.75304004516225	-0.506558926463593	-2.25959897162584	-1.73016335495779	-0.614359885663569	-2.34452324062136	-1.83653494832349	-0.422700377541111	-2.2592353258646	-1.7778055706671	-0.473341248437005	-2.2511468191041	-1.32769860282659	-0.530550384964603	-1.8582489877912	-1.32769860282659	-0.530550384964603	-1.8582489877912	-1.4605107014223	-0.11914135925259	-1.57965206067489	-1.09066340252238	0.10343520318651	-0.987228199335869	-1.09876300558217	0.0676263303285724	-1.0311366752536	-2.09488249191996	-0.286539506015054	-2.38142199793501	-1.4775947738262	0.773186890837462	-0.704407882988741	-0.885200490267264	0.486033987005031	-0.399166503262234	-1.40018968341189	-0.678938529901349	-2.07912821331324	-1.4642693178284	-0.716208675986194	-2.1804779938146	-1.63447092444126	0.354171004869531	-1.28029991957173	-1.08948159368879	0.46269618988901	-0.626785403799785	-1.04300017273672	0.487933241690361	-0.55506693104636	-1.06803159739233	0.0771497476433651	-0.990881849748968	-1.29200193505815	-0.0347743315316442	-1.32677626658979	-1.22591404410418	0.20947262345417	-1.01644142065001	-1.07977373839095	0.182786910427228	-0.896986827963719	-0.958504445042612	0.159610284574357	-0.798894160468255	-0.913609901214681	-0.357029375236672	-1.27063927645135	-0.412325906742314	-0.732193832216846	-1.14451973895916	-0.490147751534561	-0.395702638564851	-0.885850390099412
"4"	0.0479292577258245	0.92374550166632	0.971674759392144	-0.740682581912707	-0.319710745513281	-1.06039332742599	0.155221107448177	0.875071790225745	1.03029289767392	0.982424728448413	-0.638509143062047	0.343915585386366	1.74722663352991	-0.289826337075965	1.45740029645394	1.78096499426092	-0.548880419454485	1.23208457480643	-0.0916812722007743	-0.106748546402954	-0.198429818603728	0.0086039402621037	0.689829041377891	0.698432981639995	0.240606719213854	0.640641191738633	0.881247910952487	-0.376878118731784	0.511142062553034	0.13426394382125	-0.862206935519798	-0.00669759922927031	-0.868904534749068	-0.105012048721935	1.30771257714213	1.20270052842019	-0.123108638579876	0.78035525898983	0.657246620409954	-0.0664079750220649	0.791110994825946	0.724703019803881	0.463355723050197	0.129521343132595	0.592877066182792	0.028346341676982	0.267913817856838	0.29626015953382	-0.265593089859361	0.982642792299774	0.717049702440414	-0.0362578847383299	0.6145735820262	0.57831569728787	0.454728962985514	0.669978804477315	1.12470776746283	-0.00767246177315321	0.71321958814439	0.705547126371237	1.4778743161476	0.341470198350701	1.81934451449831	0.242078777768467	-0.442162604765296	-0.200083826996829	0.0921593100554863	-0.858145133572438	-0.765985823516951	0.494959201952901	-1.11950111013548	-0.624541908182576	0.146981094820481	-1.11950111013548	-0.972520015314995	-0.225999751886865	-1.07256255815247	-1.29856231003933	0.376383657172492	-1.03132274040367	-0.654939083231182	0.476517497101228	-0.936882515569635	-0.460365018468407	0.393631260788164	-0.843854182579905	-0.450222921791741	0.450959704671793	-0.759645858367959	-0.308686153696166	0.450959704671793	-0.739958036446554	-0.288998331774761	0.030318854544249	-0.584140870981526	-0.553822016437277	0.0138326518453499	-0.044960786500451	-0.0311281346551011	0.186475588680156	-0.345881922799289	-0.159406334119133	0.142588307932663	-0.54880655308887	-0.406218245156207	1.0799385523361	-0.686933293101262	0.393005259234834	0.734277888541981	-1.03138325411224	-0.297105365570261	0.0922826162967416	-0.770632318485293	-0.678349702188552	0.050163151897139	-0.562240566301557	-0.512077414404418	0.93963168955227	-1.11707617731003	-0.177444487757763	0.834284816753434	-1.27776773184924	-0.443482915095809	0.942576143335489	-0.941744862406383	0.000831280929105449	0.705725183913111	-1.31351732010165	-0.607792136188542	0.592845615550968	-1.36235408333223	-0.769508467781262	0.963090162115092	-1.32994567201556	-0.366855509900472	0.878764773180842	-1.35427975663113	-0.475514983450288	0.703127888911947	-1.22380826929379	-0.520680380381844	0.726470497611657	-1.12349327965863	-0.397022782046971	0.00601877206613564	-1.13328926652395	-1.12727049445781	0.00601877206613564	-0.991591318808063	-0.985572546741927
"5"	0.666581815868062	-0.216926423604281	0.449655392263781	-0.41812593096125	-0.159372024940553	-0.577497955901803	0.120816910795654	0.459546553030403	0.580363463826057	-0.14663060070022	0.579753723232565	0.433123122532345	0.375458828317294	0.569996068557785	0.945454896875078	0.269125699170582	0.445091766676631	0.714217465847214	-0.347399132049671	1.44223608615803	1.09483695410835	-0.339357042795669	0.871098184922883	0.531741142127214	0.237286263567974	0.755335076012693	0.992621339580667	-0.310654119410678	0.667869854354288	0.35721573494361	-0.0520875900027255	0.819718958112753	0.767631368110027	-0.126960765169524	0.943639576865627	0.816678811696103	0.16645829573318	0.598462233040739	0.764920528773919	0.255708420227144	0.246758298920352	0.502466719147496	0.482779809373806	0.145776813147222	0.628556622521028	0.173850771972065	0.0183539762441532	0.192204748216218	0.554623498764265	0.0416347247193133	0.596258223483578	0.0726814955594227	1.09324466417664	1.16592615973607	0.779473844893926	0.797580393465891	1.57705423835982	0.762581290061749	0.766568712292152	1.5291500023539	-0.699660561611648	0.283759940626178	-0.415900620985469	0.292925429471979	0.649080711052501	0.94200614052448	0.202221754217685	0.386565215231943	0.588786969449627	0.154922179880372	0.584922988277748	0.739845168158121	0.115292977531097	0.697077475438265	0.812370452969362	-0.116006495188483	0.405236252026832	0.289229756838349	0.137773746843081	0.876801466700684	1.01457521354377	0.0565276208723253	1.04936768188744	1.10589530275977	0.339369639977017	1.09341915681296	1.43278879678998	-0.213700635877744	1.02870492890891	0.815004293031162	-0.42214611767263	1.02870492890891	0.606558811236276	-0.19093814583629	0.955100662130174	0.764162516293884	-0.298957609882484	0.24671315728006	-0.0522444526024233	-0.29918031905154	0.830803578466643	0.531623259415103	-0.0909236002995881	0.761878569271242	0.670954968971654	0.231621048416693	-0.0185336935945117	0.213087354822181	0.513955638925095	-0.321453763613069	0.192501875312027	1.12251333989308	0.532802717107144	1.65531605700023	1.1187407555821	0.689125280761851	1.80786603634395	0.533387714916402	0.105616410765389	0.639004125681791	0.893702187326124	0.664855632717871	1.55855782004399	1.03944920561446	0.297489499780617	1.33693870539508	0.721795363942319	0.213943209819942	0.935738573762262	0.893863092639073	0.64141015204371	1.53527324468278	1.02806368631552	0.800437956595496	1.82850164291102	1.25723134602521	0.559589456920393	1.8168208029456	0.124121869485175	-0.0887131742028214	0.0354086952823533	-0.538655707319155	0.200027284922362	-0.338628422396793	0.149631384059677	-0.994172306243322	-0.844540922183645	0.273435555161699	-0.994172306243322	-0.720736751081623
"6"	0.418724277310796	-0.43421378650162	-0.0154895091908233	-0.0422789105081012	-0.134198830751207	-0.176477741259309	-0.399577182071466	-0.611935217676897	-1.01151239974836	-0.0341954272210332	0.347842136950174	0.31364670972914	-0.0999977647696083	0.0418779714048795	-0.0581197933647289	-0.0303513874407825	-0.030677922251963	-0.0610293096927455	-0.718549040008057	-0.739708859412264	-1.45825789942032	-0.782472549406394	-0.316204792436371	-1.09867734184276	-0.702207144429438	0.128769957967759	-0.573437186461679	-0.741642859387343	-0.898930724216887	-1.64057358360423	-0.593821399885801	-0.628136529727463	-1.22195792961326	0.208995105128994	-0.685932906847474	-0.476937801718479	-0.294618554224796	0.246087665707965	-0.0485308885168312	0.0145967388914871	0.142936174045498	0.157532912936985	0.0679321181898952	-0.334797833222984	-0.266865715033089	-0.17478003552202	-0.477572032951837	-0.652352068473857	-0.266474571831334	-1.36046283335958	-1.62693740519092	-0.308779896531318	-0.932679767265082	-1.2414596637964	-0.165805936443563	-0.656710068676991	-0.822516005120553	-0.285827858454141	-0.487461006573171	-0.773288865027312	-0.352336891498295	-0.521774017907895	-0.87411090940619	0.499146723092223	-0.187578477810179	0.311568245282044	0.270058192748179	-0.020134624579645	0.249923568168534	0.267374552282369	-0.563186027755134	-0.295811475472765	0.382768862094399	-0.519455213467767	-0.136686351373368	0.0197531526807694	-0.894568801908971	-0.874815649228202	-0.398857051134514	-0.772872311545428	-1.17172936267994	-0.35049450522361	-0.92138868103214	-1.27188318625575	-0.276843253964078	-0.934705300701726	-1.2115485546658	-0.173557298883259	-0.23260873506097	-0.406166033944228	-0.234173035728627	-0.23260873506097	-0.466781770789596	0.162049085536621	-0.19885232354702	-0.0368032380103986	0.0544725497454639	-0.1983918450368	-0.143919295291336	0.209675196198476	-0.0358827161013898	0.173792480097086	0.0697189069247098	-0.426384563431196	-0.356665656506486	-0.455643742689118	0.324624969824213	-0.131018772864905	-0.0839404650696206	-0.122786951990859	-0.206727417060479	-0.328422079019541	-0.0384797555066079	-0.366901834526148	-0.424719361178957	-0.0315561680174024	-0.456275529196359	0.110114389273227	-0.396332289798763	-0.286217900525537	-0.634602439142648	0.804854886168531	0.170252447025883	-0.407073821178335	0.909308303042846	0.502234481864511	-0.437744905965946	0.832236933132834	0.394492027166888	0.0114025207360159	0.483476433422819	0.494878954158835	-0.510621915656177	0.251921682922132	-0.258700232734045	-0.330855120268421	0.13830431976784	-0.19255080050058	-0.264672952374641	-0.553131908683709	-0.81780486105835	-0.543633870300059	-0.501698706658312	-1.04533257695837	-1.20143724028395	-0.11998977822051	-1.32142701850446	-1.20143724028395	-0.292569849004125	-1.49400708928808
"7"	0.575256696372675	-0.136991175518425	0.43826552085425	0.977334549601324	0.21658986224786	1.19392441184918	0.408924307954481	0.479164720256151	0.888089028210632	1.573936708408	-0.897171174170836	0.676765534237159	2.53102679976949	-0.546427313852802	1.98459948591668	2.46861579002496	-0.641717073538675	1.82689871648628	0.884465985688923	-0.980098778136453	-0.0956327924475293	0.0799326224886758	-1.03244394237311	-0.952511319884435	0.693281521898983	-1.54929990016075	-0.856018378261762	0.601715228814892	-1.01557164093679	-0.413856412121897	0.765222007037131	-0.918848773880264	-0.153626766843133	1.49975150052905	-0.569663099909768	0.930088400619287	1.14434909682676	-0.426689108407316	0.717659988419445	0.719618368147467	-0.945434134485547	-0.22581576633808	-0.686552702986869	-0.276653265972435	-0.963205968959304	-0.634699655329134	0.607304878082789	-0.0273947772463444	0.876220520005002	0.342143891781903	1.2183644117869	0.767906156214671	0.163641416725292	0.931547572939963	0.790636605505767	0.220372606594177	1.01100921209994	0.560101831628653	-0.284164561903189	0.275937269725464	0.618821920441448	-0.377125106131188	0.24169681431026	-0.752437089129496	-1.08279682992779	-1.83523391905729	-0.555938216266323	-1.29784230882872	-1.85378052509504	-0.284781968047677	-0.869110263638403	-1.15389223168608	-0.476661559557539	-0.869110263638403	-1.34577182319594	-0.882026829841428	-1.31142605781861	-2.19345288766004	-0.369834422672361	-0.428764463594828	-0.798598886267189	-0.596758239067612	-0.345678959574818	-0.94243719864243	-0.992993406077563	-0.365169106297504	-1.35816251237507	-0.60686680791743	-0.223965880552504	-0.830832688469934	-0.614007968708815	-0.307157556656	-0.921165525364815	-0.271502169254622	-0.524862390401841	-0.796364559656463	-0.790463954497472	-0.26618073564267	-1.05664469014014	-0.702125963237864	0.0632240906730273	-0.638901872564836	-0.888562671869137	-0.662158322559923	-1.55072099442906	-0.165054265688763	-0.740168596677171	-0.905222862365934	-0.806898284485056	-0.741649986885129	-1.54854827137018	-1.20774946245087	-0.593558388600731	-1.8013078510516	-1.18186174266668	-0.852281070912268	-2.03414281357895	0.142072052488574	-0.0553051308812651	0.0867669216073093	0.259157515613915	-0.231086357328993	0.0280711582849226	0.259484150331829	0.0136823226047686	0.273166472936597	0.246840605760561	-0.122862124973352	0.123978480787209	0.30362779749441	-0.0359921369823326	0.267635660512077	0.255966321213792	-0.425870551562493	-0.169904230348702	0.436110919812152	-0.39573153903336	0.0403793807787913	0.199947221249843	0.0707478771758248	0.270695098425668	0.507789367166608	-0.156515225186314	0.351274141980294	0.491339015888816	-1.15674591687181	-0.665406900982991	0.491339015888816	-1.30614175860213	-0.81480274271331
"8"	0.650855785241226	-0.225656345297454	0.425199439943772	-0.155986866074163	-0.549480347761294	-0.705467213835456	0.145160689237966	-1.56306351371661	-1.41790282447864	-0.684467614174186	0.0409345001054286	-0.643533114068757	-0.0288724811250298	-0.47190436211432	-0.50077684323935	-0.152680030210504	-0.525432087172973	-0.678112117383478	-0.755402592047833	0.636403335971214	-0.118999256076619	-0.626393521414544	0.123907989572996	-0.502485531841548	-0.706758341833659	0.70148863698875	-0.00526970484490885	-1.16270633642135	0.786069918402287	-0.376636418019062	-0.78278589759993	1.00686548107051	0.224079583470578	-1.38210608630454	-0.577944726127591	-1.96005081243213	-1.45016110258998	-0.136518455483369	-1.58667955807335	0.0291027419568519	1.01682802516943	1.04593076712629	-0.309649548788628	1.16665267253415	0.857003123745522	-0.484163276553905	0.666918304832619	0.182755028278715	0.0545337033766016	0.453871441819054	0.508405145195655	0.131291782994778	0.403537956269665	0.534829739264443	0.681282635816938	1.0299616734446	1.71124430926154	0.421650619780462	0.549810262650599	0.971460882431061	-0.421633667899503	-0.0582652825311352	-0.479898950430638	0.199870672991959	0.511586411599228	0.711457084591188	0.0742460332570148	0.875241552582722	0.949487585839737	-0.0639253243484458	-0.224555433373699	-0.288480757722145	0.208947525154675	0.0364646428632451	0.24541216801792	0.157976127854108	0.7470714538809	0.905047581735008	0.0478379339341388	0.800546909805816	0.848384843739955	-0.0160984028899212	0.819513201362504	0.803414798472583	0.020291178036127	0.591976617341017	0.612267795377144	0.160301211733314	0.218690884906933	0.378992096640247	0.160301211733314	0.148207365039153	0.308508576772467	0.293989063580193	0.359503030227526	0.65349209380772	0.31292451315341	0.313804970551706	0.626729483705116	0.38279406470737	0.273415627924979	0.656209692632349	0.253881785425647	-0.165901572063575	0.0879802133620723	-0.471217430657656	0.575262607054742	0.104045176397087	-0.471133503201176	0.389428661942033	-0.0817048412591436	-0.219611727487389	-0.277128567474769	-0.496740294962157	0.161956045479672	-0.654100501275686	-0.492144455796014	-0.630531762716047	1.06174906524738	0.43121730253133	-0.554238206531125	-0.0441440382448856	-0.598382244776011	-0.301678357449861	-0.0749232540593139	-0.376601611509175	0.0745827016545711	-0.257959105724864	-0.183376404070293	0.288872722376299	0.140508480544602	0.4293812029209	-0.424968063587341	0.383141079173041	-0.0418269844143004	-0.425867968402256	0.372097428374952	-0.0537705400273036	-0.548999698083312	0.427554215378527	-0.121445482704785	-0.340693092835518	0.595891164186374	0.255198071350856	0.284969983693304	0.72028601524213	1.00525599893543	0.284969983693304	0.72028601524213	1.00525599893543
"9"	-1.39412491963845	0.324100837040957	-1.07002408259749	-0.755829710825386	1.46696762001202	0.711137909186632	-0.801897708564183	0.383196334698459	-0.418701373865723	-0.450868536169507	-0.290951835399903	-0.74182037156941	-0.283280255932191	-0.938566301942891	-1.22184655787508	-0.283280255932191	-0.931529002248636	-1.21480925818083	0.863144452775967	-0.48297078251057	0.380173670265398	1.44091633576331	-0.118286071099119	1.32263026466419	1.38414997211453	0.17697300870539	1.56112298081992	1.632893926389	-0.355442754735006	1.27745117165399	1.33000928431184	-0.4476731988642	0.882336085447645	0.491087908832248	-0.0567265398400298	0.434361368992219	0.435027446804876	0.496225293934065	0.931252740738941	0.595546504518028	-1.33011847622831	-0.734571971710278	0.0410622215544986	0.386437261966063	0.427499483520562	0.259734069676356	-0.598720290509464	-0.338986220833109	-0.6379151472046	-0.17237933633736	-0.81029448354196	-0.0416839144264269	-0.158218603515782	-0.199902517942209	-0.382540883887028	-0.0837461102996323	-0.46628699418666	-0.0495859774816486	0.630098990780551	0.580513013298902	-0.190634708387804	-0.795952516711574	-0.986587225099378	0.171756975764446	-1.45890342921721	-1.28714645345277	-0.475652155170104	-1.89314254085872	-2.36879469602882	0.0902028053918937	-1.50600919660349	-1.41580639121159	-0.00542735497018002	-1.50600919660349	-1.51143655157367	-1.11771834097671	-1.40211981121649	-2.5198381521932	-0.640605200667225	-0.832564308719181	-1.47316950938641	-0.645919045809043	-1.01951613324868	-1.66543517905773	-0.814015550453971	-0.849925845127178	-1.66394139558115	-0.370054350431914	-0.69328537987216	-1.06333973030407	-0.48634890623561	-0.800302860318459	-1.28665176655407	-0.503529692633027	-0.879056068927824	-1.38258576156085	-0.433074180749029	-0.844511579943734	-1.27758576069276	-0.421404393430354	-0.878627295892626	-1.30003168932298	-0.523590074572049	-1.06245512483911	-1.58604519941116	-1.26991536510859	-0.378324699153901	-1.64824006426249	-0.944562724538931	-0.0932047022444283	-1.03776742678336	-0.881599665610139	-0.508958644498778	-1.39055831010892	-0.485127219690581	-0.150646877885662	-0.635774097576243	-1.12782522730542	-0.217898189169994	-1.34572341647541	-0.716899422150871	-0.829391326734764	-1.54629074888563	-0.863766046691117	-1.0656339206231	-1.92939996731421	-0.930536714950152	-0.843108842507081	-1.77364555745723	-0.630453067717262	-0.88690199421397	-1.51735506193123	-0.407164071521238	-0.993018879521845	-1.40018295104308	-0.588734600466409	-0.835073677906806	-1.42380827837321	-0.587063371417599	-1.28999805432601	-1.87706142574361	-0.750773522883363	-1.12319998759159	-1.87397351047495	-0.674205320223294	-0.502832472967317	-1.17703779319061	-0.674205320223294	-0.502832472967317	-1.17703779319061
"10"	-0.00423702597503127	0.403396674810409	0.399159648835378	-1.03723533313837	-0.342458645036198	-1.37969397817456	0.61094358761228	-1.6101715246724	-0.99922793706012	0.237872089987256	-0.180472152207207	0.0573999377800492	0.553217654498572	-0.378442772999923	0.174774881498648	0.527378890882582	-0.272692306126859	0.254686584755723	-0.388738009324368	-0.206653438295419	-0.595391447619787	0.0572516159792794	-0.785359853443995	-0.728108237464716	-0.634712172293857	-1.41132831371361	-2.04604048600746	-0.61437584580323	-0.416827431980761	-1.03120327778399	-0.868223852856512	-0.54777022707613	-1.41599407993264	-0.843541308674365	-1.07576502741186	-1.91930633608622	-0.597336996845849	-0.783149249473777	-1.38048624631963	-0.499605026694307	-0.805126236856415	-1.30473126355072	-0.923756620331307	-0.33997126384038	-1.26372788417169	-1.7617346722265	0.344188496705711	-1.41754617552079	-0.678383916516147	0.0654860026126425	-0.612897913903505	-0.0888134228796017	0.338655228049496	0.249841805169895	-0.407807615958531	0.0120286451323429	-0.395778970826188	-0.574795073152631	-0.10727361201594	-0.682068685168571	-0.534989001105962	0.228377876343248	-0.306611124762715	-0.833719511936247	-0.524428348703963	-1.35814786064021	-0.236014601981678	-0.70496389783562	-0.940978499817298	-0.51298734679922	-0.323440718553899	-0.836428065353119	-0.506663176221883	-0.490391515530028	-0.997054691751911	-1.30355158906835	-0.777488927434506	-2.08104051650286	-0.93749404863767	-1.22231239589454	-2.15980644453221	-0.75476863933856	-1.35205307541037	-2.10682171474893	-0.563966511018048	-1.15099170955157	-1.71495822056962	-0.59754152216278	-1.59919321767143	-2.19673473983421	-0.59754152216278	-1.62329037086426	-2.22083189302704	-0.947465803007901	-1.89309175543135	-2.84055755843925	-0.906406515430086	-1.5966798965044	-2.50308641193448	-0.777523612249833	-1.78288567078447	-2.5604092830343	-0.387576525817176	-1.84625337976631	-2.23382990558348	-0.144925233299476	-0.405236121731123	-0.550161355030599	-0.437193704122025	-1.25527746771504	-1.69247117183706	-0.911155644016936	-1.12018147199468	-2.03133711601162	-1.11896749435436	-1.61462149557243	-2.73358898992678	-0.31564920000682	-1.20338567922499	-1.51903487923181	0.305222380377107	-1.46548526979771	-1.16026288942061	0.0432135296864178	-1.41257934647449	-1.36936581678808	0.185115379818273	-1.44966321990702	-1.26454784008875	-0.0187104456169464	-1.15949179261176	-1.1782022382287	0.396591238488491	-1.207697649531	-0.811106411042507	0.425601907530416	-1.27594837322263	-0.850346465692218	-0.251656946050824	-0.675490881693235	-0.927147827744058	-0.317566460115621	-0.476222246834691	-0.793788706950312	-0.906843635492955	-0.165679920479289	-1.07252355597224	-0.906843635492955	-0.165679920479289	-1.07252355597224
